module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00579	co728_000000003877	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00625,K00925	3669,3670	K00625 is present in multiple modules: M00579/M00357/M00617/M00618,K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00357	co728_000000003877	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.2	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00625,K00925	3669,3670	K00625 is present in multiple modules: M00579/M00357/M00617/M00618,K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00885	co728_000000003877	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K02078 K11263+K18472 K00645 K11608 K11609+K11610+(K27071+K27072,K27689)+K11611"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K02078	3674	K02078 is present in multiple modules: M00885/M00886/M00848
M00886	co728_000000003877	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K02078 K11263+K18472 K00645 K11608  K11609+K11610+K27071+K27072+K11611 K27070+K11610+K27072+(K27073,K27074)+K11611"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K02078	3674	K02078 is present in multiple modules: M00885/M00886/M00848
M00958	co728_000000003877	Adenine ribonucleotide degradation, AMP => Urate	Pathway modules	Nucleotide metabolism	Purine metabolism	"((K01490 (K01081,K19970,K03787,K18550)),((K01081,K19970,K11751,K03787,K02566,K08693) (K01488,K19572,K05810))) (K03783,K03784,K09913,K05810) (K00106,K00087+K13479+K13480,K13481+K13482,K11177+K11178+K13483)"	0.3333333333333333	False	0.5	False	NA	No enzymes unique to module	NA	K03784,K05810	3775,3695	K03784 is present in multiple modules: M00958/M00959,K05810 is present in multiple modules: M00958/M00959/M00034
M00959	co728_000000003877	Guanine ribonucleotide degradation, GMP => Urate	Pathway modules	Nucleotide metabolism	Purine metabolism	"(K01081,K19970,K11751,K03787,K02566,K08693,K20881) (K03783,K03784,K09913,K05810) K01487 (K00106,K00087+K13479+K13480,K13481+K13482,K11177+K11178+K13483)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K03784,K05810	3775,3695	K03784 is present in multiple modules: M00958/M00959,K05810 is present in multiple modules: M00958/M00959/M00034
M00975	co728_000000003877	Betaine degradation, bacteria, betaine => pyruvate	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"K00479+K21832 (((K00309,K00315) (K00301,K00302+K00303+K00304+K00305)),K21833+K21834+K25960+K25961) K00600 (K01752,K01754)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01754	3678	K01754 is present in multiple modules: M00975/M00570
M00034	co728_000000003877	Methionine salvage pathway	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K01611 K00797 ((K01243,K01244) K00899,(K00772,K05810)) K08963 (K16054,K08964 (K09880,K08965 K08966)) K08967 (K00815,K08969,K23977,K00832,K00838)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K05810	3695	K05810 is present in multiple modules: M00958/M00959/M00034
M00019	co728_000000003877	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K01652+(K01653,K11258) K00053 K01687 K00826"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01687	3946	K01687 is present in multiple modules: M00019/M00570
M00570	co728_000000003877	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K01687,K01754	3946,3678	K01687 is present in multiple modules: M00019/M00570,K01754 is present in multiple modules: M00975/M00570
M00016	co728_000000003877	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K00674 (K00821,K14267) K01439 K01778 (K01586,K12526)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01586	3789	K01586 is present in multiple modules: M00016/M00525/M00526/M00527
M00525	co728_000000003877	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"K00928 K00133 K01714 K00215 K05822 K00841 K05823 K01778 K01586"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01586	3789	K01586 is present in multiple modules: M00016/M00525/M00526/M00527
M00526	co728_000000003877	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K03340 (K01586,K12526)"	0.3333333333333333	False	0.3333333333333333	False	1.0	K03340	1	K01586,K03340	3789,3902	K01586 is present in multiple modules: M00016/M00525/M00526/M00527
M00527	co728_000000003877	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K10206 K01778 (K01586,K12526)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01586	3789	K01586 is present in multiple modules: M00016/M00525/M00526/M00527
M00015	co728_000000003877	Proline biosynthesis, glutamate => proline	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"((K00931 K00147),K12657) K00286"	1.0	True	1.0	True	1.0	K00147,K00931	1,1	K00147,K00286,K00931	3758,3622,3762	K00286 is present in multiple modules: M00015/M00972
M00972	co728_000000003877	Proline metabolism	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00819 K00286 K00318"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00286	3622	K00286 is present in multiple modules: M00015/M00972
M00026	co728_000000003877	Histidine biosynthesis, PRPP => histidine	Pathway modules	Amino acid metabolism	Histidine metabolism	"(K00765-K02502) (K01523 K01496,K11755,K14152) (K01814,K24017) (K02501+K02500,K01663) ((K01693 K00817 (K04486,K05602,K18649)),(K01089 K00817)) (K00013,K14152)"	0.5	False	0.5555555555555556	False	1.0	K00013,K00765,K01496,K01693,K01814,K02502	1,1,1,1,1,1	K00013,K00765,K01496,K01693,K01814,K02502	3715,3714,3717,3716,3717,3713	None
M00022	co728_000000003877	Shikimate pathway, phosphoenolpyruvate + erythrose-4P => chorismate	Pathway modules	Amino acid metabolism	Aromatic amino acid metabolism	"(K01626,K03856,K13853) (((K01735,K13829) ((K03785,K03786) K00014,K13832)),K13830) ((K00891,K13829) (K00800,K24018),K13830) K01736"	0.25	False	0.4	False	1.0	K01626,K01735	1,1	K01626,K01735	3625,3737	None
M00076	co728_000000003877	Dermatan sulfate degradation	Pathway modules	Glycan metabolism	Glycosaminoglycan metabolism	"-- K01136 K01217 K01135 K01197 K01195"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01195	3812	'--' steps are assumed incomplete,K01195 is present in multiple modules: M00014/M00129/M00076/M00077/M00078
M00077	co728_000000003877	Chondroitin sulfate degradation	Pathway modules	Glycan metabolism	Glycosaminoglycan metabolism	"K01135 K01197 K01195 K01132"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01195	3812	K01195 is present in multiple modules: M00014/M00129/M00076/M00077/M00078
M00078	co728_000000003877	Heparan sulfate degradation	Pathway modules	Glycan metabolism	Glycosaminoglycan metabolism	"(K07964,K07965) K01136 K01217 K01565 K10532 K01205 -- K01195 K01137"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01195	3812	'--' steps are assumed incomplete,K01195 is present in multiple modules: M00014/M00129/M00076/M00077/M00078
M00897	co728_000000003877	Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03146 K03147 K14153 K22911 K00949"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00949	3910	K00949 is present in multiple modules: M00897/M00898
M00898	co728_000000003877	Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K03146 K18278 K00877 K14154 -- K00949"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00949	3910	'--' steps are assumed incomplete,K00949 is present in multiple modules: M00897/M00898
M00125	co728_000000003877	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01497,K14652) (K01498 K00082,K11752) (K22912,K20860,K20861,K20862,K21063,K21064) (K02858,K14652) K00794 K00793 (K20884 K22949,K11753)"	0.14285714285714285	False	0.14285714285714285	False	1.0	K11753	1	K11753	3933	None
M00115	co728_000000003877	NAD biosynthesis, aspartate => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00278,K06989) K03517 K00767 (K00969,K06210) (K01916,K01950)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00969	3725	K00969 is present in multiple modules: M00115/M00912
M00912	co728_000000003877	NAD biosynthesis, tryptophan => quinolinate => NAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00453,K00463) (K01432,K14263,K07130) K00486 K01556 K00452 K00767 (K00969,K06210) (K01916,K01950)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K00969	3725	K00969 is present in multiple modules: M00115/M00912
M00120	co728_000000003877	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00867,K03525,K01947,K09680) ((K01922,K21977) K01598,K13038) (K02318,(K00954,K02201) K00859)"	0.3333333333333333	False	0.5	False	1.0	K00859,K00954	1,1	K00859,K00954	3662,3701	None
M00924	co728_000000003877	Cobalamin biosynthesis, anaerobic, uroporphyrinogen III => sirohydrochlorin => cobyrinate a,c-diamide	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K02302,(K02303,K13542) (K02304,K24866)) (K02190,K03795,K22011) K03394 (K05934,K13541,K21479) K05936 (K02189,K13541) K02188 K05895 (K02191 K03399,K00595) K06042 K02224"	0.9090909090909091	True	0.9090909090909091	True	1.0	K02188,K02189,K02190	1,1,1	K00595,K02188,K02189,K02190,K02224,K03394,K05895,K05934,K05936,K06042	3958,3963,3961,3968,3957,3968,3959,3960,3962,3964	K00595 is present in multiple modules: M00924/M00925,K02224 is present in multiple modules: M00924/M00925,K03394 is present in multiple modules: M00924/M00925,K05895 is present in multiple modules: M00924/M00925,K05934 is present in multiple modules: M00924/M00925,K05936 is present in multiple modules: M00924/M00925,K06042 is present in multiple modules: M00924/M00925
M00925	co728_000000003877	Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K02303,K13542) (K03394,K13540) K02229 (K05934,K13540,K13541) K05936 K02228 K05895 K00595 K06042 K02224 K02230+K09882+K09883"	0.6363636363636364	False	0.6363636363636364	False	NA	No enzymes unique to module	NA	K00595,K02224,K03394,K05895,K05934,K05936,K06042	3958,3957,3968,3959,3960,3962,3964	K00595 is present in multiple modules: M00924/M00925,K02224 is present in multiple modules: M00924/M00925,K03394 is present in multiple modules: M00924/M00925,K05895 is present in multiple modules: M00924/M00925,K05934 is present in multiple modules: M00924/M00925,K05936 is present in multiple modules: M00924/M00925,K06042 is present in multiple modules: M00924/M00925
M00122	co728_000000003877	Cobalamin biosynthesis, cobyrinate a,c-diamide => cobalamin	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00798,K19221) K02232 (K02225,K02227) K02231 K00768 (K02226,K22316) K02233"	0.8571428571428571	True	0.8571428571428571	True	1.0	K00768,K02226,K02227,K02231,K02232,K02233	1,1,1,2,1,1	K00768,K02226,K02227,K02231,K02231,K02232,K02233	3957,3953,3952,3956,3954,3950,3955	None
M00096	co728_000000003877	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01662 K00099 (K00991,K12506) K00919 (K01770,K12506) K03526 K03527 K01823"	0.25	False	0.25	False	1.0	K01662,K03527	1,1	K01662,K03527	3648,3898	None
M00848	co728_000000003877	Aurachin biosynthesis, anthranilate => aurachin A	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of other antibiotics	"K09460 K02078+K14245+K14246+K22798 K22799 K22800 K21272 K21271 K22801 K22802"	0.0	False	0.03125	False	NA	No enzymes unique to module	NA	K02078	3674	K02078 is present in multiple modules: M00885/M00886/M00848,No KOfam profile for K09460,No KOfam profile for K14245,No KOfam profile for K14246,No KOfam profile for K21271,No KOfam profile for K21272,No KOfam profile for K22798,No KOfam profile for K22799,No KOfam profile for K22800,No KOfam profile for K22801,No KOfam profile for K22802
M00617	co728_000000003877	Methanogen	Signature modules	Module set	Metabolic capacity	"M00567,M00357,M00356,M00563"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00625,K00925	3669,3670	K00625 is present in multiple modules: M00579/M00357/M00617/M00618,K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00618	co728_000000003877	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00625,K00925	3669,3670	K00625 is present in multiple modules: M00579/M00357/M00617/M00618,K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00001	co728_000000001768	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K24182,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) (K01689,K27394) (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K15634	3110	K15634 is present in multiple modules: M00001/M00002/M00003
M00002	co728_000000001768	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) (K01689,K27394) (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K15634	3110	K15634 is present in multiple modules: M00001/M00002/M00003
M00003	co728_000000001768	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) (K01689,K27394) (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K15634	3110	K15634 is present in multiple modules: M00001/M00002/M00003
M00632	co728_000000001768	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	1.0	K01785	1	K01785	3087	None
M00532	co728_000000001768	Photorespiration	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01601-K01602) K19269 K11517 K03781 (K14272,K00830,K00827) K00600 K00830 (K15893,K15919) K15918 K00281+K00605+K00382+K02437"	0.1	False	0.1	False	1.0	K03781	1	K03781	3135	None
M00579	co728_000000001768	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00925,K15024	3116,3115	K00925 is present in multiple modules: M00579/M00357/M00617/M00618,K15024 is present in multiple modules: M00579/M00618
M00357	co728_000000001768	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00925	3116	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00885	co728_000000001768	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K02078 K11263+K18472 K00645 K11608 K11609+K11610+(K27071+K27072,K27689)+K11611"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K02078	3165	K02078 is present in multiple modules: M00885/M00886/M00848
M00886	co728_000000001768	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K02078 K11263+K18472 K00645 K11608  K11609+K11610+K27071+K27072+K11611 K27070+K11610+K27072+(K27073,K27074)+K11611"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K02078	3165	K02078 is present in multiple modules: M00885/M00886/M00848
M00051	co728_000000001768	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.0	False	0.1	False	NA	No enzymes unique to module	NA	K01955	3138	K01955 is present in multiple modules: M00051/M00978
M00018	co728_000000001768	Threonine biosynthesis, aspartate => homoserine => threonine	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"(K00928,K12524,K12525,K12526) K00133 (K00003,K12524,K12525) (K00872,K02204,K02203) K01733"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00133	3086	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527
M00033	co728_000000001768	Ectoine biosynthesis, aspartate => ectoine	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"K00928 K00133 K00836 K06718 K06720"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00133	3086	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527
M00017	co728_000000001768	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00928,K12524,K12525) K00133 (K00003,K12524,K12525) (K00651,K00641) K01739 (K01760,K14155) (K00548,K24042,K00549)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00133	3086	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527
M00016	co728_000000001768	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K00674 (K00821,K14267) K01439 K01778 (K01586,K12526)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00133	3086	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527
M00525	co728_000000001768	Lysine biosynthesis, acetyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"K00928 K00133 K01714 K00215 K05822 K00841 K05823 K01778 K01586"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00133	3086	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527
M00526	co728_000000001768	Lysine biosynthesis, DAP dehydrogenase pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K03340 (K01586,K12526)"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00133	3086	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527
M00527	co728_000000001768	Lysine biosynthesis, DAP aminotransferase pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K10206 K01778 (K01586,K12526)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00133	3086	K00133 is present in multiple modules: M00018/M00033/M00017/M00016/M00525/M00526/M00527
M00978	co728_000000001768	Ornithine-ammonia cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01915 K01955+K01956 K00611 K01940 K01755 (K27542,K27545)"	0.0	False	0.08333333333333333	False	NA	No enzymes unique to module	NA	K01955	3138	K01955 is present in multiple modules: M00051/M00978
M00909	co728_000000001768	UDP-GlcNAc biosynthesis, prokaryotes, Fru-6P => UDP-GlcNAc	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"K00820 (K03431,K28126) (K04042,K23144,(K28192 (K11528,K00972)))"	0.0	False	0.25	False	1.0	K28192	1	K28192	3095	None
M00120	co728_000000001768	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00867,K03525,K01947,K09680) ((K01922,K21977) K01598,K13038) (K02318,(K00954,K02201) K00859)"	0.0	False	0.25	False	1.0	K00859	1	K00859	3106	None
M00123	co728_000000001768	Biotin biosynthesis, pimeloyl-ACP/CoA => biotin	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00652 ((K00833,K19563) K01935,K19562) K01012"	0.6666666666666666	False	0.75	True	NA	No enzymes unique to module	NA	K00833,K01012,K01935	3129,3127,3128	K00833 is present in multiple modules: M00123/M00577,K01012 is present in multiple modules: M00123/M00950/M00573/M00577,K01935 is present in multiple modules: M00123/M00950/M00573/M00577
M00950	co728_000000001768	Biotin biosynthesis, BioU pathway, pimeloyl-ACP/CoA => biotin	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00652 K25570 K01935 K01012"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01012,K01935	3127,3128	K01012 is present in multiple modules: M00123/M00950/M00573/M00577,K01935 is present in multiple modules: M00123/M00950/M00573/M00577
M00573	co728_000000001768	Biotin biosynthesis, BioI pathway, long-chain-acyl-ACP => pimeloyl-ACP => biotin	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K16593 K00652 K19563 K01935 K01012"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K01012,K01935	3127,3128	K01012 is present in multiple modules: M00123/M00950/M00573/M00577,K01935 is present in multiple modules: M00123/M00950/M00573/M00577
M00577	co728_000000001768	Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01906 K00652 (K00833,K19563) K01935 K01012"	0.6	False	0.6	False	NA	No enzymes unique to module	NA	K00833,K01012,K01935	3129,3127,3128	K00833 is present in multiple modules: M00123/M00577,K01012 is present in multiple modules: M00123/M00950/M00573/M00577,K01935 is present in multiple modules: M00123/M00950/M00573/M00577
M00848	co728_000000001768	Aurachin biosynthesis, anthranilate => aurachin A	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of other antibiotics	"K09460 K02078+K14245+K14246+K22798 K22799 K22800 K21272 K21271 K22801 K22802"	0.0	False	0.03125	False	NA	No enzymes unique to module	NA	K02078	3165	K02078 is present in multiple modules: M00885/M00886/M00848,No KOfam profile for K09460,No KOfam profile for K14245,No KOfam profile for K14246,No KOfam profile for K21271,No KOfam profile for K21272,No KOfam profile for K22798,No KOfam profile for K22799,No KOfam profile for K22800,No KOfam profile for K22801,No KOfam profile for K22802
M00569	co728_000000001768	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	Pathway modules	Xenobiotics biodegradation	Aromatics degradation	"(K00446,K07104) ((K10217 K01821 K01617),K10216) (K18364,K02554) (K18365,K01666) (K18366,K04073)"	0.0	False	0.14285714285714285	False	1.0	K01821	1	K01821	3112	None
M00651	co728_000000001768	Vancomycin resistance, D-Ala-D-Lac type	Signature modules	Gene set	Drug resistance	"(K18345 K18344 K07260 K18346),(K18351 K18352 K18354 K18353) (K18347 K15739 K08641)"	0.0	False	0.2857142857142857	False	1.0	K18344,K18345	1,1	K18344,K18345	3125,3124	None
M00617	co728_000000001768	Methanogen	Signature modules	Module set	Metabolic capacity	"M00567,M00357,M00356,M00563"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00925	3116	K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00618	co728_000000001768	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00925,K15024	3116,3115	K00925 is present in multiple modules: M00579/M00357/M00617/M00618,K15024 is present in multiple modules: M00579/M00618
M00001	co728_000000045661	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K24182,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) (K01689,K27394) (K00873,K12406)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00850,K00873,K25026	5543,5542,5692	K00850 is present in multiple modules: M00001/M00345,K00873 is present in multiple modules: M00001/M00002,K25026 is present in multiple modules: M00001/M00549
M00002	co728_000000045661	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) (K01689,K27394) (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00873	5542	K00873 is present in multiple modules: M00001/M00002
M00003	co728_000000045661	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) (K01689,K27394) (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.0	False	0.125	False	NA	No enzymes unique to module	NA	K04041	5524	K04041 is present in multiple modules: M00003/M00611/M00612
M00008	co728_000000045661	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00036 (K01057,K07404) K01690 K01625"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01625	5638	K01625 is present in multiple modules: M00008/M00308/M00631/M00061
