participant	group_i	group_j	days_between	shared_clusters	n_clusters_i	n_clusters_j	jaccard
p813	spaS153	spaS18	511	34098	163638	119624	0.13684962514648985
p813	spaS153	spaS188	91	110266	163638	179303	0.47390566240464166
p813	spaS153	spaS194	112	111115	163638	241154	0.3783578557394689
p813	spaS153	spaS224	586	14864	163638	70152	0.06789508783789956
p813	spaS153	spaS227	581	21400	163638	75591	0.09824219915621887
p813	spaS153	spaS235	567	16420	163638	65985	0.0770158018414375
p813	spaS153	spaS24	490	38463	163638	95905	0.17397774561244797
p813	spaS153	spaS248	273	82142	163638	137008	0.37592904477721234
p813	spaS153	spaS249	287	68851	163638	127659	0.30951781555973135
p813	spaS153	spaS27	483	44499	163638	96209	0.20663762839682745
p813	spaS153	spaS34	476	63025	163638	138880	0.26316009236178095
p813	spaS153	spaS4	147	68632	163638	90091	0.3707893698979454
p813	spaS153	spaS42	462	56361	163638	117522	0.25071730746133214
p813	spaS153	spaS48	427	71880	163638	144749	0.3039233511058869
p813	spaS153	spaS54	420	64250	163638	109632	0.3073868529327337
p813	spaS153	spaS57	413	57095	163638	86145	0.2963080212571618
p813	spaS153	spaS59	399	78125	163638	150030	0.3316804150409904
p813	spaS153	spaS61	392	85257	163638	167694	0.34646754038402927
p813	spaS153	spaS63	378	72845	163638	116138	0.35202555441185707
p813	spaS153	spaS68	371	84990	163638	154591	0.3643901748849892
p813	spaS153	spaS69	364	86250	163638	157880	0.36660319295441796
p813	spaS153	spaS71	350	93965	163638	165307	0.3998850966039663
p813	spaS153	spaS72	343	65536	163638	119675	0.300931687000923
p813	spaS153	spaS73	336	90460	163638	181079	0.3557817483884416
p813	spaS153	spaS75	329	67240	163638	94987	0.3513336990882253
p813	spaS153	spaS79	301	90275	163638	168410	0.3733874336671175
p813	spaS153	spaS88	175	103305	163638	190889	0.4112100054931495
p813	spaS153	spaS89	168	102956	163638	197483	0.39879921755466463
p813	spaS153	spaS9	539	17518	163638	65398	0.08282037462532739
p813	spaS169	spaS174	7	137420	206600	190038	0.5301329382990378
p813	spaS169	spaS18	567	39776	206600	119624	0.13885940903759147
p813	spaS169	spaS188	35	125130	206600	179303	0.4798426217438155
p813	spaS169	spaS194	56	146761	206600	241154	0.48758941237836095
p813	spaS169	spaS224	642	20650	206600	70152	0.0806319357131143
p813	spaS169	spaS227	637	26912	206600	75591	0.1054219109288269
p813	spaS169	spaS235	623	21774	206600	65985	0.0868143741701919
p813	spaS169	spaS24	546	45703	206600	95905	0.17796979774300822
p813	spaS169	spaS248	329	90475	206600	137008	0.357420802503032
p813	spaS169	spaS249	343	71472	206600	127659	0.2719769242770761
p813	spaS169	spaS27	539	53165	206600	96209	0.21296325968178687
p813	spaS169	spaS34	532	70438	206600	138880	0.2560990685059009
p813	spaS169	spaS4	203	64156	206600	90091	0.27589825187606165
p813	spaS169	spaS42	518	62826	206600	117522	0.24043996081072808
p813	spaS169	spaS48	483	81939	206600	144749	0.3041423852121302
p813	spaS169	spaS54	476	63517	206600	109632	0.25133846427794154
p813	spaS169	spaS57	469	52834	206600	86145	0.2202233328192538
p813	spaS169	spaS59	455	80448	206600	150030	0.29128618085175717
p813	spaS169	spaS61	448	101026	206600	167694	0.3696956833584613
p813	spaS169	spaS63	434	71368	206600	116138	0.2839161395552373
p813	spaS169	spaS68	427	98799	206600	154591	0.3765320589042349
p813	spaS169	spaS69	420	99379	206600	157880	0.3748722185129441
p813	spaS169	spaS71	406	98485	206600	165307	0.36019413214737656
p813	spaS169	spaS72	399	61334	206600	119675	0.23150059824640204
p813	spaS169	spaS73	392	113579	206600	181079	0.4143706676395476
p813	spaS169	spaS75	385	63687	206600	94987	0.2677049180327869
p813	spaS169	spaS79	357	109635	206600	168410	0.41313235986811114
p813	spaS169	spaS88	231	117111	206600	190889	0.4176896903466035
p813	spaS169	spaS89	224	123472	206600	197483	0.4400112611408676
p813	spaS169	spaS9	595	24123	206600	65398	0.09731921331316187
p813	spaS174	spaS18	574	42667	190038	119624	0.15980449072080002
p813	spaS174	spaS188	28	127639	190038	179303	0.5280841697627657
p813	spaS174	spaS194	49	133604	190038	241154	0.44895627511862035
p813	spaS174	spaS224	649	17898	190038	70152	0.07386954583725422
p813	spaS174	spaS227	644	23869	190038	75591	0.0987301455989411
p813	spaS174	spaS235	630	19141	190038	65985	0.08080394458000185
p813	spaS174	spaS24	553	45549	190038	95905	0.18947644283967155
p813	spaS174	spaS248	336	84643	190038	137008	0.3491829721579353
p813	spaS174	spaS249	350	65801	190038	127659	0.2612228856353416
p813	spaS174	spaS27	546	52404	190038	96209	0.22409907502041967
p813	spaS174	spaS34	539	78026	190038	138880	0.3109943720804171
p813	spaS174	spaS4	210	62349	190038	90091	0.2862935072091101
p813	spaS174	spaS42	525	64912	190038	117522	0.26751508357785764
p813	spaS174	spaS48	490	79528	190038	144749	0.31155806455404117
p813	spaS174	spaS54	483	66921	190038	109632	0.2875243287833675
p813	spaS174	spaS57	476	52131	190038	86145	0.23267366504204381
p813	spaS174	spaS59	462	75297	190038	150030	0.28438537453119866
p813	spaS174	spaS61	455	96603	190038	167694	0.3699435910986524
p813	spaS174	spaS63	441	63967	190038	116138	0.26409836133256814
p813	spaS174	spaS68	434	96308	190038	154591	0.38783671135344977
p813	spaS174	spaS69	427	94611	190038	157880	0.37350329836917256
p813	spaS174	spaS71	413	93555	190038	165307	0.3573665915428397
p813	spaS174	spaS72	406	62355	190038	119675	0.2520840239652649
p813	spaS174	spaS73	399	103439	190038	181079	0.38643071152653563
p813	spaS174	spaS75	392	55188	190038	94987	0.24011799666720327
p813	spaS174	spaS79	364	108223	190038	168410	0.4325027475272255
p813	spaS174	spaS88	238	116662	190038	190889	0.4414583845760884
p813	spaS174	spaS89	231	123680	190038	197483	0.46876717416929137
p813	spaS174	spaS9	602	21067	190038	65398	0.08988816780376244
p813	spaS18	spaS188	602	42763	119624	179303	0.16693602535875454
p813	spaS18	spaS194	623	45245	119624	241154	0.14339229177296828
p813	spaS18	spaS224	75	48522	119624	70152	0.3435088563863678
p813	spaS18	spaS227	70	52997	119624	75591	0.37264621918463203
p813	spaS18	spaS235	56	42529	119624	65985	0.2972393066815767
p813	spaS18	spaS24	21	69500	119624	95905	0.4759328626505694
p813	spaS18	spaS248	238	40971	119624	137008	0.1899787165968812
p813	spaS18	spaS249	224	36237	119624	127659	0.17170190385034542
p813	spaS18	spaS27	28	64856	119624	96209	0.4295753657841923
p813	spaS18	spaS34	35	76223	119624	138880	0.41816206845474846
p813	spaS18	spaS4	364	24107	119624	90091	0.12988125511831386
p813	spaS18	spaS42	49	69485	119624	117522	0.41443746607738235
p813	spaS18	spaS48	84	62911	119624	144749	0.31227228956329234
p813	spaS18	spaS54	91	42968	119624	109632	0.23065361161212747
p813	spaS18	spaS57	98	29838	119624	86145	0.16960058204637046
p813	spaS18	spaS59	112	53742	119624	150030	0.2489069620956686
p813	spaS18	spaS61	119	65716	119624	167694	0.296549670129331
p813	spaS18	spaS63	133	43415	119624	116138	0.22571186449489725
p813	spaS18	spaS68	140	58701	119624	154591	0.27237673654611766
p813	spaS18	spaS69	147	60108	119624	157880	0.27649082779811957
p813	spaS18	spaS71	161	58596	119624	165307	0.2588905825435748
p813	spaS18	spaS72	168	36969	119624	119675	0.18271635447041962
p813	spaS18	spaS73	175	58292	119624	181079	0.24046763554459163
p813	spaS18	spaS75	182	35737	119624	94987	0.19978867806388856
p813	spaS18	spaS79	210	51464	119624	168410	0.21754237646362598
p813	spaS18	spaS88	336	46397	119624	190889	0.17566902421663208
p813	spaS18	spaS89	343	54004	119624	197483	0.20525801682230913
p813	spaS18	spaS9	28	48127	119624	65398	0.3515614156835531
p813	spaS188	spaS194	21	129561	179303	241154	0.4453859798690941
p813	spaS188	spaS224	677	18129	179303	70152	0.07836991950753482
p813	spaS188	spaS227	672	23720	179303	75591	0.10260669452447074
p813	spaS188	spaS235	658	18283	179303	65985	0.08054007620977512
p813	spaS188	spaS24	581	47008	179303	95905	0.20599474145486416
p813	spaS188	spaS248	364	85375	179303	137008	0.3696911698479232
p813	spaS188	spaS249	378	73264	179303	127659	0.3134986178743507
p813	spaS188	spaS27	574	51909	179303	96209	0.23214804810311132
p813	spaS188	spaS34	567	71160	179303	138880	0.2880703416281075
p813	spaS188	spaS4	238	62703	179303	90091	0.30336589401570463
p813	spaS188	spaS42	553	63841	179303	117522	0.2740145246025478
p813	spaS188	spaS48	518	80314	179303	144749	0.3295095553422117
p813	spaS188	spaS54	511	67719	179303	109632	0.3061216186894257
p813	spaS188	spaS57	504	53725	179303	86145	0.25375136381026153
p813	spaS188	spaS59	490	76453	179303	150030	0.3023291679848149
p813	spaS188	spaS61	483	92470	179303	167694	0.3633013393471027
p813	spaS188	spaS63	469	63911	179303	116138	0.27603766250593875
p813	spaS188	spaS68	462	90430	179303	154591	0.37143068379719385
p813	spaS188	spaS69	455	89820	179303	157880	0.36311008517846244
p813	spaS188	spaS71	441	91642	179303	165307	0.3622671642263053
p813	spaS188	spaS72	434	61640	179303	119675	0.2597139943877508
p813	spaS188	spaS73	427	94743	179303	181079	0.35666073129322123
p813	spaS188	spaS75	420	61534	179303	94987	0.2892233356521085
p813	spaS188	spaS79	392	97202	179303	168410	0.388014897549409
p813	spaS188	spaS88	266	110172	179303	190889	0.42370586877932465
p813	spaS188	spaS89	259	118568	179303	197483	0.4591779039416307
p813	spaS188	spaS9	630	23277	179303	65398	0.10512410578799046
p813	spaS194	spaS224	698	24566	241154	70152	0.08567343237776383
p813	spaS194	spaS227	693	26263	241154	75591	0.09041179832141062
p813	spaS194	spaS235	679	21883	241154	65985	0.07671354853184507
p813	spaS194	spaS24	602	49970	241154	95905	0.17405752223178178
p813	spaS194	spaS248	385	82887	241154	137008	0.28071120142240286
p813	spaS194	spaS249	399	63478	241154	127659	0.2078962451078324
p813	spaS194	spaS27	595	55968	241154	96209	0.1988947920183372
p813	spaS194	spaS34	588	76571	241154	138880	0.25232400655104575
p813	spaS194	spaS4	259	57096	241154	90091	0.20826630773776303
p813	spaS194	spaS42	574	71554	241154	117522	0.24921113672933456
p813	spaS194	spaS48	539	81984	241154	144749	0.2697560863256328
p813	spaS194	spaS54	532	59917	241154	109632	0.20599307592077534
p813	spaS194	spaS57	525	43793	241154	86145	0.15446939394580714
p813	spaS194	spaS59	511	64444	241154	150030	0.197233274162943
p813	spaS194	spaS61	504	97064	241154	167694	0.31131809201241883
p813	spaS194	spaS63	490	56681	241154	116138	0.18855264777403355
p813	spaS194	spaS68	483	101851	241154	154591	0.34655692188340015
p813	spaS194	spaS69	476	95115	241154	157880	0.31296167728901453
p813	spaS194	spaS71	462	89469	241154	165307	0.28224371592973957
p813	spaS194	spaS72	455	53109	241154	119675	0.1725887170154686
p813	spaS194	spaS73	448	111678	241154	181079	0.35960779894060635
p813	spaS194	spaS75	441	52472	241154	94987	0.1849761517825353
p813	spaS194	spaS79	413	106605	241154	168410	0.3518792971986308
p813	spaS194	spaS88	287	118461	241154	190889	0.3777672187816903
p813	spaS194	spaS89	280	129059	241154	197483	0.4168868588853213
p813	spaS194	spaS9	651	22308	241154	65398	0.0784818676911386
p813	spaS224	spaS227	5	50121	70152	75591	0.5241576206312355
p813	spaS224	spaS235	19	45177	70152	65985	0.4966688654353562
p813	spaS224	spaS24	96	39679	70152	95905	0.3139707860545348
p813	spaS224	spaS248	313	18994	70152	137008	0.1009427845625671
p813	spaS224	spaS249	299	17156	70152	127659	0.09496554205529878
p813	spaS224	spaS27	103	33925	70152	96209	0.2561614666706938
p813	spaS224	spaS34	110	36788	70152	138880	0.21358073430714566
p813	spaS224	spaS4	439	11623	70152	90091	0.07820616336966761
p813	spaS224	spaS42	124	38047	70152	117522	0.2542789737146371
p813	spaS224	spaS48	159	33687	70152	144749	0.18589623318286666
p813	spaS224	spaS54	166	19468	70152	109632	0.12143516554804261
p813	spaS224	spaS57	173	11741	70152	86145	0.08122111845928222
p813	spaS224	spaS59	187	23309	70152	150030	0.11839612338918999
p813	spaS224	spaS61	194	35393	70152	167694	0.17482082261068002
p813	spaS224	spaS63	208	19105	70152	116138	0.11427460597541646
p813	spaS224	spaS68	215	27983	70152	154591	0.14221894694043505
p813	spaS224	spaS69	222	28502	70152	157880	0.14284568736530848
p813	spaS224	spaS71	236	29350	70152	165307	0.14240038038125458
p813	spaS224	spaS72	243	13675	70152	119675	0.07763181797538489
p813	spaS224	spaS73	250	27893	70152	181079	0.12489142017927983
p813	spaS224	spaS75	257	16251	70152	94987	0.10914915909945731
p813	spaS224	spaS79	285	21533	70152	168410	0.09921715531104139
p813	spaS224	spaS88	411	20446	70152	190889	0.08498098464224112
p813	spaS224	spaS89	418	25386	70152	197483	0.10479300224149532
p813	spaS224	spaS9	47	36800	70152	65398	0.37265822784810126
p813	spaS227	spaS235	14	50398	75591	65985	0.5527429862466823
p813	spaS227	spaS24	91	43421	75591	95905	0.339027913332032
p813	spaS227	spaS248	308	28234	75591	137008	0.15314186532150897
p813	spaS227	spaS249	294	23525	75591	127659	0.13089442203366253
p813	spaS227	spaS27	98	39400	75591	96209	0.297583081570997
p813	spaS227	spaS34	105	41913	75591	138880	0.24289224492634362
p813	spaS227	spaS4	434	15086	75591	90091	0.1001753034609153
p813	spaS227	spaS42	119	42717	75591	117522	0.2840301603766058
p813	spaS227	spaS48	154	39917	75591	144749	0.22124119430449554
p813	spaS227	spaS54	161	23350	75591	109632	0.14424888647272863
p813	spaS227	spaS57	168	17871	75591	86145	0.12422062350119904
p813	spaS227	spaS59	182	31034	75591	150030	0.15948650218154348
p813	spaS227	spaS61	189	43066	75591	167694	0.21509447155364875
p813	spaS227	spaS63	203	27361	75591	116138	0.16646184172101625
p813	spaS227	spaS68	210	34115	75591	154591	0.17399664400434545
p813	spaS227	spaS69	217	35486	75591	157880	0.17923580069197162
p813	spaS227	spaS71	231	36924	75591	165307	0.18102307156794492
p813	spaS227	spaS72	238	19246	75591	119675	0.10933984774457448
p813	spaS227	spaS73	245	34922	75591	181079	0.15748507314609375
p813	spaS227	spaS75	252	23591	75591	94987	0.16049718682604583
p813	spaS227	spaS79	280	27805	75591	168410	0.1286101500490296
p813	spaS227	spaS88	406	26608	75591	190889	0.11092582710779082
p813	spaS227	spaS89	413	28683	75591	197483	0.11736520575634946
p813	spaS227	spaS9	42	48368	75591	65398	0.5222141846881376
p813	spaS235	spaS24	77	36658	65985	95905	0.29272071036156894
p813	spaS235	spaS248	294	22432	65985	137008	0.12423502306699676
p813	spaS235	spaS249	280	20114	65985	127659	0.11591079352273383
p813	spaS235	spaS27	84	30465	65985	96209	0.2312702593961846
p813	spaS235	spaS34	91	34291	65985	138880	0.20103298275235382
p813	spaS235	spaS4	420	13437	65985	90091	0.09420284774851198
p813	spaS235	spaS42	105	34446	65985	117522	0.2310866021293296
p813	spaS235	spaS48	140	30194	65985	144749	0.16724271629555776
p813	spaS235	spaS54	147	18938	65985	109632	0.12087133566080968
p813	spaS235	spaS57	154	14906	65985	86145	0.10862531335626421
p813	spaS235	spaS59	168	25046	65985	150030	0.13115217653126948
p813	spaS235	spaS61	175	32061	65985	167694	0.15901854001130852
p813	spaS235	spaS63	189	22483	65985	116138	0.14083563016787773
p813	spaS235	spaS68	196	27444	65985	154591	0.1420997038295052
p813	spaS235	spaS69	203	26340	65985	157880	0.13335020883432477
p813	spaS235	spaS71	217	27632	65985	165307	0.13567710890700185
p813	spaS235	spaS72	224	17174	65985	119675	0.10193131773559821
p813	spaS235	spaS73	231	26526	65985	181079	0.12027859144455831
p813	spaS235	spaS75	238	20023	65985	94987	0.14205847505125968
p813	spaS235	spaS79	266	21370	65985	168410	0.10031686421781481
p813	spaS235	spaS88	392	21127	65985	190889	0.08961725918039254
p813	spaS235	spaS89	399	24753	65985	197483	0.1036926879333096
p813	spaS235	spaS9	28	41694	65985	65398	0.4648730613564651
p813	spaS24	spaS248	217	45782	95905	137008	0.2446521420822846
p813	spaS24	spaS249	203	41866	95905	127659	0.23041530451628525
p813	spaS24	spaS27	7	70615	95905	96209	0.581198199162133
p813	spaS24	spaS34	14	78019	95905	138880	0.4976780679484072
p813	spaS24	spaS4	343	31847	95905	90091	0.20659881024203855
p813	spaS24	spaS42	28	72843	95905	117522	0.5181457349342742
p813	spaS24	spaS48	63	69107	95905	144749	0.40284586731333105
p813	spaS24	spaS54	70	48700	95905	109632	0.3105134630221185
p813	spaS24	spaS57	77	36041	95905	86145	0.24684094816072982
p813	spaS24	spaS59	91	52546	95905	150030	0.2717114210218782
p813	spaS24	spaS61	98	65510	95905	167694	0.33070993341376853
p813	spaS24	spaS63	112	49071	95905	116138	0.3011008025918563
p813	spaS24	spaS68	119	62353	95905	154591	0.33141280834259046
p813	spaS24	spaS69	126	61186	95905	157880	0.3176859692937139
p813	spaS24	spaS71	140	57072	95905	165307	0.2795728421671402
p813	spaS24	spaS72	147	37061	95905	119675	0.2076025521092993
p813	spaS24	spaS73	154	56177	95905	181079	0.25441675309206685
p813	spaS24	spaS75	161	40640	95905	94987	0.2704789287330618
p813	spaS24	spaS79	189	50687	95905	168410	0.2372675866459453
p813	spaS24	spaS88	315	50945	95905	190889	0.21600685184164445
p813	spaS24	spaS89	322	57236	95905	197483	0.2423693214539788
p813	spaS24	spaS9	49	40794	95905	65398	0.3385141358736692
p813	spaS248	spaS249	14	82713	137008	127659	0.45458192730030667
p813	spaS248	spaS27	210	51048	137008	96209	0.28022330912504323
p813	spaS248	spaS34	203	65828	137008	138880	0.31337713034371134
p813	spaS248	spaS4	126	62853	137008	90091	0.38267598602096853
p813	spaS248	spaS42	189	58507	137008	117522	0.2984700774909067
p813	spaS248	spaS48	154	75611	137008	144749	0.36678373579889983
p813	spaS248	spaS54	147	68202	137008	109632	0.38221679238727174
p813	spaS248	spaS57	140	50657	137008	86145	0.29367057786847234
p813	spaS248	spaS59	126	78359	137008	150030	0.3755001701177406
p813	spaS248	spaS61	119	84233	137008	167694	0.38206278433702695
p813	spaS248	spaS63	105	70928	137008	116138	0.38924804355222864
p813	spaS248	spaS68	98	91959	137008	154591	0.4606241234221599
p813	spaS248	spaS69	91	94638	137008	157880	0.4725992509363296
p813	spaS248	spaS71	77	92924	137008	165307	0.4437822064940709
p813	spaS248	spaS72	70	70504	137008	119675	0.3786893258638192
p813	spaS248	spaS73	63	97357	137008	181079	0.44106827345625876
p813	spaS248	spaS75	56	68947	137008	94987	0.422863205927089
p813	spaS248	spaS79	28	101733	137008	168410	0.49946240518447604
p813	spaS248	spaS88	98	96137	137008	190889	0.4148127373144632
p813	spaS248	spaS89	105	98110	137008	197483	0.4150502789987351
p813	spaS248	spaS9	266	29468	137008	65398	0.17039632700736682
p813	spaS249	spaS27	196	43039	127659	96209	0.23800939008676705
p813	spaS249	spaS34	189	54176	127659	138880	0.2551103534984908
p813	spaS249	spaS4	140	63762	127659	90091	0.41407122632932436
p813	spaS249	spaS42	175	47627	127659	117522	0.24108345060084838
p813	spaS249	spaS48	140	66724	127659	144749	0.3244005367456876
p813	spaS249	spaS54	133	63465	127659	109632	0.36510648579614097
p813	spaS249	spaS57	126	57676	127659	86145	0.36941483910637424
p813	spaS249	spaS59	112	80223	127659	150030	0.40626234389717725
p813	spaS249	spaS61	105	72448	127659	167694	0.3250173840873915
p813	spaS249	spaS63	91	67161	127659	116138	0.38022260467854796
p813	spaS249	spaS68	84	67742	127659	154591	0.3158017416599847
p813	spaS249	spaS69	77	75811	127659	157880	0.3614729554470552
p813	spaS249	spaS71	63	83426	127659	165307	0.3981387801851675
p813	spaS249	spaS72	56	74242	127659	119675	0.4289164143923463
p813	spaS249	spaS73	49	78752	127659	181079	0.34242084300783526
p813	spaS249	spaS75	42	69335	127659	94987	0.45225065389958974
p813	spaS249	spaS79	14	84789	127659	168410	0.40131105641802345
p813	spaS249	spaS88	112	73973	127659	190889	0.3024552795665951
p813	spaS249	spaS89	119	76817	127659	197483	0.30934058189872143
p813	spaS249	spaS9	252	23986	127659	65398	0.14186939214886055
p813	spaS27	spaS34	7	84377	96209	138880	0.5598558840702798
p813	spaS27	spaS4	336	37235	96209	90091	0.24979035991010634
p813	spaS27	spaS42	21	77814	96209	117522	0.5725111649021094
p813	spaS27	spaS48	56	79504	96209	144749	0.4924250870216904
p813	spaS27	spaS54	63	54581	96209	109632	0.3608422583630834
p813	spaS27	spaS57	70	41809	96209	86145	0.2974776761891209
p813	spaS27	spaS59	84	63111	96209	150030	0.34462780131929577
p813	spaS27	spaS61	91	77727	96209	167694	0.4174920505328292
p813	spaS27	spaS63	105	54408	96209	116138	0.34448742869082366
p813	spaS27	spaS68	112	72178	96209	154591	0.4040823638745507
p813	spaS27	spaS69	119	72841	96209	157880	0.4018858139124294
p813	spaS27	spaS71	133	67906	96209	165307	0.3507360157016683
p813	spaS27	spaS72	140	45580	96209	119675	0.2676390454716272
p813	spaS27	spaS73	147	66249	96209	181079	0.31391828050739434
p813	spaS27	spaS75	154	45605	96209	94987	0.3132405162407017
p813	spaS27	spaS79	182	62244	96209	168410	0.30756763434218654
p813	spaS27	spaS88	308	57269	96209	190889	0.24918091276557788
p813	spaS27	spaS89	315	62464	96209	197483	0.27014029442801046
p813	spaS27	spaS9	56	42037	96209	65398	0.35156811909341806
p813	spaS34	spaS4	329	47264	138880	90091	0.26011105791191313
p813	spaS34	spaS42	14	94622	138880	117522	0.5848807021881568
p813	spaS34	spaS48	49	93574	138880	144749	0.49235221383283784
p813	spaS34	spaS54	56	68906	138880	109632	0.38365088026012495
p813	spaS34	spaS57	63	49613	138880	86145	0.2828369780858778
p813	spaS34	spaS59	77	78800	138880	150030	0.3750416448526962
p813	spaS34	spaS61	84	95014	138880	167694	0.44911136320665535
p813	spaS34	spaS63	98	68256	138880	116138	0.365470491855945
p813	spaS34	spaS68	105	93603	138880	154591	0.4683240939019753
p813	spaS34	spaS69	112	89870	138880	157880	0.4343854222050365
p813	spaS34	spaS71	126	85740	138880	165307	0.39249795144817734
p813	spaS34	spaS72	133	53792	138880	119675	0.2627037111196847
p813	spaS34	spaS73	140	85196	138880	181079	0.3629021609026976
p813	spaS34	spaS75	147	50576	138880	94987	0.27593280630254624
p813	spaS34	spaS79	175	86261	138880	168410	0.39027005506064816
p813	spaS34	spaS88	301	80620	138880	190889	0.32358147132840187
p813	spaS34	spaS89	308	89351	138880	197483	0.3617273654721228
p813	spaS34	spaS9	63	41696	138880	65398	0.2564613548855347
p813	spaS4	spaS42	315	43871	90091	117522	0.2679275934091436
p813	spaS4	spaS48	280	52362	90091	144749	0.28694965968500313
p813	spaS4	spaS54	273	56657	90091	109632	0.39602001873261294
p813	spaS4	spaS57	266	54396	90091	86145	0.44645436638214053
p813	spaS4	spaS59	252	62057	90091	150030	0.3485095246652889
p813	spaS4	spaS61	245	59131	90091	167694	0.29765823995489643
p813	spaS4	spaS63	231	55687	90091	116138	0.3699100583225944
p813	spaS4	spaS68	224	59806	90091	154591	0.32349250308314764
p813	spaS4	spaS69	217	61735	90091	157880	0.3314880044674499
p813	spaS4	spaS71	203	65120	90091	165307	0.34223609665857324
p813	spaS4	spaS72	196	64369	90091	119675	0.44271202294407724
p813	spaS4	spaS73	189	62934	90091	181079	0.3022243992393246
p813	spaS4	spaS75	182	58777	90091	94987	0.46537240401897056
p813	spaS4	spaS79	154	65045	90091	168410	0.3362263253659747
p813	spaS4	spaS88	28	73749	90091	190889	0.3558782228527585
p813	spaS4	spaS89	21	72241	90091	197483	0.3354850394505255
p813	spaS4	spaS9	392	15308	90091	65398	0.10920167497735071
p813	spaS42	spaS48	35	87023	117522	144749	0.496570574271889
p813	spaS42	spaS54	42	64491	117522	109632	0.396470002397595
p813	spaS42	spaS57	49	48167	117522	86145	0.3097556270096463
p813	spaS42	spaS59	63	68306	117522	150030	0.34282244060106604
p813	spaS42	spaS61	70	85723	117522	167694	0.42970430040151786
p813	spaS42	spaS63	84	61507	117522	116138	0.35728102327580696
p813	spaS42	spaS68	91	81114	117522	154591	0.4246828517426793
p813	spaS42	spaS69	98	79248	117522	157880	0.40400909489482756
p813	spaS42	spaS71	112	75431	117522	165307	0.36370167504026074
p813	spaS42	spaS72	119	48089	117522	119675	0.25429384267191235
p813	spaS42	spaS73	126	75033	117522	181079	0.33561600944679026
p813	spaS42	spaS75	133	48896	117522	94987	0.2988515582502613
p813	spaS42	spaS79	161	71540	117522	168410	0.3336878241725438
p813	spaS42	spaS88	287	69586	117522	190889	0.2913681566000209
p813	spaS42	spaS89	294	74329	117522	197483	0.3088342834349914
p813	spaS42	spaS9	77	40707	117522	65398	0.28623965460260314
p813	spaS48	spaS54	7	87526	144749	109632	0.5245632435348057
p813	spaS48	spaS57	14	68351	144749	86145	0.4205102649760371
p813	spaS48	spaS59	28	95886	144749	150030	0.4820984147255057
p813	spaS48	spaS61	35	113647	144749	167694	0.5716764924847583
p813	spaS48	spaS63	49	82385	144749	116138	0.4615354449810086
p813	spaS48	spaS68	56	97162	144749	154591	0.4805765216789166
p813	spaS48	spaS69	63	102748	144749	157880	0.5140458572850847
p813	spaS48	spaS71	77	100716	144749	165307	0.4811120664946976
p813	spaS48	spaS72	84	66592	144749	119675	0.3366088398236888
p813	spaS48	spaS73	91	97946	144749	181079	0.42981016490990953
p813	spaS48	spaS75	98	66025	144749	94987	0.3800853141136716
p813	spaS48	spaS79	126	88804	144749	168410	0.39581912593880236
p813	spaS48	spaS88	252	82165	144749	190889	0.32415681354621595
p813	spaS48	spaS89	259	84485	144749	197483	0.3277826706033436
p813	spaS48	spaS9	112	43021	144749	65398	0.2574165599607482
p813	spaS54	spaS57	7	66039	109632	86145	0.509018175091338
p813	spaS54	spaS59	21	87843	109632	150030	0.511253121016884
p813	spaS54	spaS61	28	86370	109632	167694	0.45230314836925783
p813	spaS54	spaS63	42	71177	109632	116138	0.46041541337576736
p813	spaS54	spaS68	49	74963	109632	154591	0.3960847511360034
p813	spaS54	spaS69	56	79324	109632	157880	0.42151465555720874
p813	spaS54	spaS71	70	82910	109632	165307	0.43175770326356955
p813	spaS54	spaS72	77	67751	109632	119675	0.41936542127807075
p813	spaS54	spaS73	84	78109	109632	181079	0.3673954149067271
p813	spaS54	spaS75	91	61407	109632	94987	0.42878390079043655
p813	spaS54	spaS79	119	76447	109632	168410	0.3792107939185
p813	spaS54	spaS88	245	68980	109632	190889	0.2979169995810677
p813	spaS54	spaS89	252	70362	109632	197483	0.2971958116687011
p813	spaS54	spaS9	119	28064	109632	65398	0.1909557312575698
p813	spaS57	spaS59	14	74542	86145	150030	0.4611805757487642
p813	spaS57	spaS61	21	68916	86145	167694	0.37267403189435605
p813	spaS57	spaS63	35	65421	86145	116138	0.4780070435913548
p813	spaS57	spaS68	42	55603	86145	154591	0.3003408360475982
p813	spaS57	spaS69	49	59076	86145	157880	0.3194177854435547
p813	spaS57	spaS71	63	66256	86145	165307	0.3577615067280071
p813	spaS57	spaS72	70	61899	86145	119675	0.4300901188846659
p813	spaS57	spaS73	77	55954	86145	181079	0.2648459317461069
p813	spaS57	spaS75	84	54613	86145	94987	0.43165848607719
p813	spaS57	spaS79	112	55159	86145	168410	0.27663042388011794
p813	spaS57	spaS88	238	52693	86145	190889	0.23487904573840715
p813	spaS57	spaS89	245	49915	86145	197483	0.21357391330392406
p813	spaS57	spaS9	126	18950	86145	65398	0.14291855527818212
p813	spaS59	spaS61	7	111421	150030	167694	0.5400842450182498
p813	spaS59	spaS63	21	93478	150030	116138	0.541305229023105
p813	spaS59	spaS68	28	84798	150030	154591	0.38575581263107134
p813	spaS59	spaS69	35	97440	150030	157880	0.4629638428279565
p813	spaS59	spaS71	49	102147	150030	165307	0.47913598198789814
p813	spaS59	spaS72	56	81879	150030	119675	0.43593006293058467
p813	spaS59	spaS73	63	94621	150030	181079	0.4001090964446399
