participant	group_i	group_j	days_between	shared_clusters	n_clusters_i	n_clusters_j	jaccard
p813	spaS227	spaS57	168	198	15537	13033	0.006978711405611166
p813	spaS227	spaS59	182	277	15537	27036	0.006549082655570267
p813	spaS227	spaS61	189	467	15537	34114	0.009494957709824333
p813	spaS227	spaS63	203	300	15537	18262	0.008955491208692797
p813	spaS227	spaS68	210	411	15537	23616	0.010608641784110268
p813	spaS227	spaS69	217	424	15537	30156	0.009366232962954782
p813	spaS227	spaS71	231	412	15537	35537	0.008132327977576882
p813	spaS227	spaS72	238	192	15537	19083	0.0055768560474032764
p813	spaS227	spaS73	245	317	15537	31274	0.006818084053856412
p813	spaS227	spaS75	252	252	15537	16311	0.007975693125712115
p813	spaS227	spaS79	280	339	15537	32979	0.0070365527118749615
p813	spaS227	spaS88	406	239	15537	37738	0.004506373029640244
p813	spaS227	spaS89	413	221	15537	38261	0.004124904343281632
p813	spaS227	spaS9	42	900	15537	13104	0.03244295447172056
p813	spaS235	spaS24	77	455	14093	19452	0.013750377757630704
p813	spaS235	spaS248	294	233	14093	26133	0.005826019553421849
p813	spaS235	spaS249	280	177	14093	28160	0.0042066736381785345
p813	spaS235	spaS27	84	321	14093	16020	0.010774704618689582
p813	spaS235	spaS34	91	433	14093	24146	0.011453208485425593
p813	spaS235	spaS4	420	122	14093	17728	0.003848701851793432
p813	spaS235	spaS42	105	561	14093	24140	0.014891696750902527
p813	spaS235	spaS48	140	326	14093	22823	0.008909538125170811
p813	spaS235	spaS54	147	181	14093	22065	0.005030992022681157
p813	spaS235	spaS57	154	207	14093	13033	0.007689735874289535
p813	spaS235	spaS59	168	263	14093	27036	0.006435667792296775
p813	spaS235	spaS61	175	361	14093	34114	0.007545040337750282
p813	spaS235	spaS63	189	258	14093	18262	0.008038134405084588
p813	spaS235	spaS68	196	256	14093	23616	0.006835233492644114
p813	spaS235	spaS69	203	351	14093	30156	0.007995808465078136
p813	spaS235	spaS71	217	385	14093	35537	0.007818052594171997
p813	spaS235	spaS72	224	153	14093	19083	0.004633134482027678
p813	spaS235	spaS73	231	263	14093	31274	0.005830968428520752
p813	spaS235	spaS75	238	237	14093	16311	0.007856266781582523
p813	spaS235	spaS79	266	260	14093	32979	0.005554131419294198
p813	spaS235	spaS88	392	167	14093	37738	0.003232424899349644
p813	spaS235	spaS89	399	217	14093	38261	0.004162111360454188
p813	spaS235	spaS9	28	790	14093	13104	0.029916310069299807
p813	spaS24	spaS248	217	725	19452	26133	0.016161390994204192
p813	spaS24	spaS249	203	625	19452	28160	0.01330155149296614
p813	spaS24	spaS27	7	1418	19452	16020	0.04163974863452164
p813	spaS24	spaS34	14	1599	19452	24146	0.03807233505559656
p813	spaS24	spaS4	343	415	19452	17728	0.011287909696722427
p813	spaS24	spaS42	28	1714	19452	24140	0.040928411098906346
p813	spaS24	spaS48	63	1090	19452	22823	0.02646594633968678
p813	spaS24	spaS54	70	891	19452	22065	0.021931767833407178
p813	spaS24	spaS57	77	535	19452	13033	0.01674491392801252
p813	spaS24	spaS59	91	908	19452	27036	0.019921017990346644
p813	spaS24	spaS61	98	1103	19452	34114	0.02102434096410804
p813	spaS24	spaS63	112	810	19452	18262	0.021948840234120963
p813	spaS24	spaS68	119	875	19452	23616	0.020738037115161284
p813	spaS24	spaS69	126	949	19452	30156	0.019503072401816725
p813	spaS24	spaS71	140	809	19452	35537	0.01493170911775563
p813	spaS24	spaS72	147	567	19452	19083	0.014933628318584071
p813	spaS24	spaS73	154	692	19452	31274	0.013830595195267218
p813	spaS24	spaS75	161	612	19452	16311	0.017410599982930784
p813	spaS24	spaS79	189	625	19452	32979	0.012064239663359457
p813	spaS24	spaS88	315	804	19452	37738	0.014258858581917498
p813	spaS24	spaS89	322	786	19452	38261	0.013807156533806453
p813	spaS24	spaS9	49	641	19452	13104	0.02008459971800094
p813	spaS248	spaS249	14	1623	26133	28160	0.030814505411049933
p813	spaS248	spaS27	210	741	26133	16020	0.017893364242248622
p813	spaS248	spaS34	203	918	26133	24146	0.018597678329045197
p813	spaS248	spaS4	126	1425	26133	17728	0.03357997926289
p813	spaS248	spaS42	189	1058	26133	24140	0.021497510921467032
p813	spaS248	spaS48	154	1288	26133	22823	0.027020223210539564
p813	spaS248	spaS54	147	1196	26133	22065	0.025445725713799414
p813	spaS248	spaS57	140	727	26133	13033	0.018913083066677074
p813	spaS248	spaS59	126	1352	26133	27036	0.0260918231468437
p813	spaS248	spaS61	119	1479	26133	34114	0.025166757419003538
p813	spaS248	spaS63	105	1154	26133	18262	0.02668763442103559
p813	spaS248	spaS68	98	1440	26133	23616	0.029808110290008072
p813	spaS248	spaS69	91	1826	26133	30156	0.03352734884233333
p813	spaS248	spaS71	77	1768	26133	35537	0.029514874294681314
p813	spaS248	spaS72	70	1256	26133	19083	0.02857142857142857
p813	spaS248	spaS73	63	1852	26133	31274	0.03333633336333364
p813	spaS248	spaS75	56	1512	26133	16311	0.036939313984168866
p813	spaS248	spaS79	28	2248	26133	32979	0.039532920652785596
p813	spaS248	spaS88	98	1951	26133	37738	0.03150839793281654
p813	spaS248	spaS89	105	1613	26133	38261	0.025692486580334815
p813	spaS248	spaS9	266	284	26133	13104	0.007290837676173851
p813	spaS249	spaS27	196	621	28160	16020	0.01425652563190156
p813	spaS249	spaS34	189	981	28160	24146	0.019113492450073065
p813	spaS249	spaS4	140	1595	28160	17728	0.03601020477276319
p813	spaS249	spaS42	175	848	28160	24140	0.016481380704345797
p813	spaS249	spaS48	140	1188	28160	22823	0.023857817049904608
p813	spaS249	spaS54	133	1264	28160	22065	0.025816466166949204
p813	spaS249	spaS57	126	1000	28160	13033	0.024879954220884234
p813	spaS249	spaS59	112	1461	28160	27036	0.027188982971992185
p813	spaS249	spaS61	105	1581	28160	34114	0.02604913251940092
p813	spaS249	spaS63	91	999	28160	18262	0.021993263324747374
p813	spaS249	spaS68	84	1312	28160	23616	0.02599873176918199
p813	spaS249	spaS69	77	1578	28160	30156	0.02781204836264937
p813	spaS249	spaS71	63	1960	28160	35537	0.03174757438813029
p813	spaS249	spaS72	56	1482	28160	19083	0.03238565590786915
p813	spaS249	spaS73	49	1328	28160	31274	0.022854782638625958
p813	spaS249	spaS75	42	1419	28160	16311	0.03296014122456564
p813	spaS249	spaS79	14	2308	28160	32979	0.03923101766075708
p813	spaS249	spaS88	112	1519	28160	37738	0.023594650429487878
p813	spaS249	spaS89	119	1494	28160	38261	0.023010457898871038
p813	spaS249	spaS9	252	209	28160	13104	0.005090731944951894
p813	spaS27	spaS34	7	1902	16020	24146	0.04970729667572653
p813	spaS27	spaS4	336	564	16020	17728	0.016996142719382837
p813	spaS27	spaS42	21	1658	16020	24140	0.04306269804166017
p813	spaS27	spaS48	56	1220	16020	22823	0.03242697286234484
p813	spaS27	spaS54	63	925	16020	22065	0.024892357373519913
p813	spaS27	spaS57	70	707	16020	13033	0.02494179072885063
p813	spaS27	spaS59	84	878	16020	27036	0.02081653942813789
p813	spaS27	spaS61	91	1057	16020	34114	0.0215375837968906
p813	spaS27	spaS63	105	768	16020	18262	0.022915796383600882
p813	spaS27	spaS68	112	1105	16020	23616	0.028678207157872882
p813	spaS27	spaS69	119	1168	16020	30156	0.025950942054745824
p813	spaS27	spaS71	133	959	16020	35537	0.018953318312976798
p813	spaS27	spaS72	140	542	16020	19083	0.015682416596741994
p813	spaS27	spaS73	147	760	16020	31274	0.016332144238621223
p813	spaS27	spaS75	154	683	16020	16311	0.02158114256825076
p813	spaS27	spaS79	182	774	16020	32979	0.016049766718506997
p813	spaS27	spaS88	308	824	16020	37738	0.01556655457739827
p813	spaS27	spaS89	315	833	16020	38261	0.015585241730279899
p813	spaS27	spaS9	56	496	16020	13104	0.01732569512365516
p813	spaS34	spaS4	329	774	24146	17728	0.018832116788321168
p813	spaS34	spaS42	14	1951	24146	24140	0.04210639905039387
p813	spaS34	spaS48	49	1346	24146	22823	0.029502663130438596
p813	spaS34	spaS54	56	1065	24146	22065	0.023590129801089797
p813	spaS34	spaS57	63	846	24146	13033	0.02328461729006688
p813	spaS34	spaS59	77	1382	24146	27036	0.027751004016064257
p813	spaS34	spaS61	84	1579	24146	34114	0.027857659533176902
p813	spaS34	spaS63	98	1029	24146	18262	0.02486768650764881
p813	spaS34	spaS68	105	1563	24146	23616	0.03383190112340094
p813	spaS34	spaS69	112	1536	24146	30156	0.029109653943827463
p813	spaS34	spaS71	126	1176	24146	35537	0.020100158955338676
p813	spaS34	spaS72	133	796	24146	19083	0.018758984752433247
p813	spaS34	spaS73	140	1237	24146	31274	0.02283003894210361
p813	spaS34	spaS75	147	856	24146	16311	0.021615615767278603
p813	spaS34	spaS79	175	1335	24146	32979	0.023929019537551534
p813	spaS34	spaS88	301	1270	24146	37738	0.020952255254561652
p813	spaS34	spaS89	308	1349	24146	38261	0.022093746929149335
p813	spaS34	spaS9	63	462	24146	13104	0.01255844297053387
p813	spaS4	spaS42	315	681	17728	24140	0.016534343360769175
p813	spaS4	spaS48	280	850	17728	22823	0.021410040049369035
p813	spaS4	spaS54	273	954	17728	22065	0.02456293931357656
p813	spaS4	spaS57	266	826	17728	13033	0.027593118423250376
p813	spaS4	spaS59	252	1028	17728	27036	0.023504664349734774
p813	spaS4	spaS61	245	1178	17728	34114	0.02325122374861835
p813	spaS4	spaS63	231	798	17728	18262	0.02267560809274835
p813	spaS4	spaS68	224	1039	17728	23616	0.025778439399578214
p813	spaS4	spaS69	217	1204	17728	30156	0.02579263067694944
p813	spaS4	spaS71	203	1446	17728	35537	0.027904822555433334
p813	spaS4	spaS72	196	1488	17728	19083	0.04212552727684511
p813	spaS4	spaS73	189	1449	17728	31274	0.030471263642672386
p813	spaS4	spaS75	182	1448	17728	16311	0.04442944371145408
p813	spaS4	spaS79	154	1235	17728	32979	0.02496361578266494
p813	spaS4	spaS88	28	2301	17728	37738	0.04328035361610082
p813	spaS4	spaS89	21	1881	17728	38261	0.03476380572188956
p813	spaS4	spaS9	392	133	17728	13104	0.004332388677155608
p813	spaS42	spaS48	35	1584	24140	22823	0.03490601379492717
p813	spaS42	spaS54	42	1131	24140	22065	0.02509207081687891
p813	spaS42	spaS57	49	823	24140	13033	0.02264099037138927
p813	spaS42	spaS59	63	1155	24140	27036	0.023090302073129287
p813	spaS42	spaS61	70	1607	24140	34114	0.028368669126343848
p813	spaS42	spaS63	84	1077	24140	18262	0.026061705989110708
p813	spaS42	spaS68	91	1593	24140	23616	0.03450815588241665
p813	spaS42	spaS69	98	1622	24140	30156	0.030793180696358734
p813	spaS42	spaS71	112	1114	24140	35537	0.01902224954322695
p813	spaS42	spaS72	119	699	24140	19083	0.01643777631455178
p813	spaS42	spaS73	126	1047	24140	31274	0.01925800577556238
p813	spaS42	spaS75	133	793	24140	16311	0.019995965505068335
p813	spaS42	spaS79	161	991	24140	32979	0.017656071835803876
p813	spaS42	spaS88	287	1210	24140	37738	0.019944616601832926
p813	spaS42	spaS89	294	1096	24140	38261	0.017877823994780197
p813	spaS42	spaS9	77	587	24140	13104	0.0160133126005947
p813	spaS48	spaS54	7	1993	22823	22065	0.04646229164238256
p813	spaS48	spaS57	14	1438	22823	13033	0.041780463710848974
p813	spaS48	spaS59	28	2010	22823	27036	0.04200714748479592
p813	spaS48	spaS61	35	2121	22823	34114	0.0386930823117338
p813	spaS48	spaS63	49	1487	22823	18262	0.037552401636446284
p813	spaS48	spaS68	56	1659	22823	23616	0.0370477891916034
p813	spaS48	spaS69	63	2142	22823	30156	0.04213466569624486
p813	spaS48	spaS71	77	1490	22823	35537	0.026200105503780553
p813	spaS48	spaS72	84	1055	22823	19083	0.025825561185772686
p813	spaS48	spaS73	91	1482	22823	31274	0.02816687256485793
p813	spaS48	spaS75	98	1124	22823	16311	0.029571165482767694
p813	spaS48	spaS79	126	1441	22823	32979	0.0265079744669892
p813	spaS48	spaS88	252	1411	22823	37738	0.02385460693153001
p813	spaS48	spaS89	259	1166	22823	38261	0.01945992856904436
p813	spaS48	spaS9	112	491	22823	13104	0.013855965684614516
p813	spaS54	spaS57	7	1644	22065	13033	0.049142105577808334
p813	spaS54	spaS59	21	1777	22065	27036	0.03754965767897896
p813	spaS54	spaS61	28	1864	22065	34114	0.03431832827027525
p813	spaS54	spaS63	42	1291	22065	18262	0.033072036069269395
p813	spaS54	spaS68	49	1141	22065	23616	0.0256174225415357
p813	spaS54	spaS69	56	1407	22065	30156	0.027689219506435235
p813	spaS54	spaS71	70	1413	22065	35537	0.025147270818131662
p813	spaS54	spaS72	77	1278	22065	19083	0.032054176072234764
p813	spaS54	spaS73	84	1116	22065	31274	0.021369894490933114
p813	spaS54	spaS75	91	1098	22065	16311	0.0294543698696282
p813	spaS54	spaS79	119	1186	22065	32979	0.022020869694381523
p813	spaS54	spaS88	245	1023	22065	37738	0.01740387887036407
p813	spaS54	spaS89	252	1054	22065	38261	0.01778242677824268
p813	spaS54	spaS9	119	341	22065	13104	0.00979097278052142
p813	spaS57	spaS59	14	1750	13033	27036	0.04566925024139461
p813	spaS57	spaS61	21	1485	13033	34114	0.032521571547457405
p813	spaS57	spaS63	35	1048	13033	18262	0.034648064270836776
p813	spaS57	spaS68	42	792	13033	23616	0.02208773740134423
p813	spaS57	spaS69	49	843	13033	30156	0.019907429273130873
p813	spaS57	spaS71	63	1088	13033	35537	0.022913946337559495
p813	spaS57	spaS72	70	1190	13033	19083	0.03847894975101856
p813	spaS57	spaS73	77	841	13033	31274	0.019348456264666636
p813	spaS57	spaS75	84	861	13033	16311	0.030228557385106904
p813	spaS57	spaS79	112	796	13033	32979	0.017604387827317762
p813	spaS57	spaS88	238	769	13033	37738	0.015379384824607016
p813	spaS57	spaS89	245	587	13033	38261	0.011576310962983415
p813	spaS57	spaS9	126	262	13033	13104	0.0101256038647343
p813	spaS59	spaS61	7	2588	27036	34114	0.04419247976503535
p813	spaS59	spaS63	21	1832	27036	18262	0.04214788570376846
p813	spaS59	spaS68	28	1504	27036	23616	0.030601448685602668
p813	spaS59	spaS69	35	2063	27036	30156	0.03742132090188467
p813	spaS59	spaS71	49	1899	27036	35537	0.03129841447737087
p813	spaS59	spaS72	56	1451	27036	19083	0.03248410495209098
p813	spaS59	spaS73	63	1704	27036	31274	0.030102815955905735
p813	spaS59	spaS75	70	1508	27036	16311	0.03604292645617725
p813	spaS59	spaS79	98	1674	27036	32979	0.028693371728287138
p813	spaS59	spaS88	224	1599	27036	37738	0.025310645033636725
p813	spaS59	spaS89	231	1371	27036	38261	0.021446672715327096
p813	spaS59	spaS9	140	329	27036	13104	0.008264047625028258
p813	spaS61	spaS63	14	1590	34114	18262	0.03130784074351199
p813	spaS61	spaS68	21	2178	34114	23616	0.039206509216589865
p813	spaS61	spaS69	28	2312	34114	30156	0.03731560089092611
p813	spaS61	spaS71	42	2112	34114	35537	0.031270821303247015
p813	spaS61	spaS72	49	1329	34114	19083	0.025622734634071102
p813	spaS61	spaS73	56	2025	34114	31274	0.031958714076038064
p813	spaS61	spaS75	63	1223	34114	16311	0.024856713141742207
p813	spaS61	spaS79	91	1970	34114	32979	0.03025044915006987
p813	spaS61	spaS88	217	2030	34114	37738	0.029073930852739824
p813	spaS61	spaS89	224	1886	34114	38261	0.026755947736526266
p813	spaS61	spaS9	147	443	34114	13104	0.009470871191876002
p813	spaS63	spaS68	7	1598	18262	23616	0.03967229394240318
p813	spaS63	spaS69	14	1655	18262	30156	0.03539122810769198
p813	spaS63	spaS71	28	1704	18262	35537	0.03270947307803052
p813	spaS63	spaS72	35	1300	18262	19083	0.03606602857539187
p813	spaS63	spaS73	42	1371	18262	31274	0.028464652756150732
p813	spaS63	spaS75	49	1349	18262	16311	0.04060317842523477
p813	spaS63	spaS79	77	1216	18262	32979	0.024307846076961518
p813	spaS63	spaS88	203	1141	18262	37738	0.02079877504146995
p813	spaS63	spaS89	210	930	18262	38261	0.016728724839458205
p813	spaS63	spaS9	161	388	18262	13104	0.012525017754535477
p813	spaS68	spaS69	7	2645	23616	30156	0.05173391749955992
p813	spaS68	spaS71	21	1841	23616	35537	0.03212241764377443
p813	spaS68	spaS72	28	1081	23616	19083	0.02597433802681532
p813	spaS68	spaS73	35	1872	23616	31274	0.03530876306160172
p813	spaS68	spaS75	42	1139	23616	16311	0.029364751985150046
p813	spaS68	spaS79	70	2101	23616	32979	0.03855470327008478
p813	spaS68	spaS88	196	1645	23616	37738	0.027550285551591887
p813	spaS68	spaS89	203	2074	23616	38261	0.0346805344213501
p813	spaS68	spaS9	168	342	23616	13104	0.009401286491835725
p813	spaS69	spaS71	14	2382	30156	35537	0.037623793653551514
p813	spaS69	spaS72	21	1379	30156	19083	0.028813205181780193
p813	spaS69	spaS73	28	2116	30156	31274	0.03567454563846647
p813	spaS69	spaS75	35	1550	30156	16311	0.03450809270432131
p813	spaS69	spaS79	63	2068	30156	32979	0.0338644439713757
p813	spaS69	spaS88	189	1844	30156	37738	0.027918243754731266
p813	spaS69	spaS89	196	1996	30156	38261	0.030050736965718673
p813	spaS69	spaS9	175	370	30156	13104	0.00862671951503847
p813	spaS71	spaS72	7	2337	35537	19083	0.044699041753533654
p813	spaS71	spaS73	14	2503	35537	31274	0.038922062573863284
p813	spaS71	spaS75	21	1808	35537	16311	0.03613109512390088
p813	spaS71	spaS79	49	2445	35537	32979	0.03700564544202449
p813	spaS71	spaS88	175	1974	35537	37738	0.02768544620692557
p813	spaS71	spaS89	182	1885	35537	38261	0.026212228665192662
p813	spaS71	spaS9	189	564	35537	13104	0.011731181230110032
p813	spaS72	spaS73	7	1951	19083	31274	0.04030492087757716
p813	spaS72	spaS75	14	1671	19083	16311	0.0495507517124811
p813	spaS72	spaS79	42	1413	19083	32979	0.027897885446899248
p813	spaS72	spaS88	168	1538	19083	37738	0.027820487310746524
p813	spaS72	spaS89	175	1301	19083	38261	0.02321431757757436
p813	spaS72	spaS9	196	292	19083	13104	0.009155039974917699
p813	spaS73	spaS75	7	2026	31274	16311	0.04446980838034197
p813	spaS73	spaS79	35	2454	31274	32979	0.03970938041068626
p813	spaS73	spaS88	161	2641	31274	37738	0.039791475192478644
p813	spaS73	spaS89	168	2404	31274	38261	0.035810579315070534
p813	spaS73	spaS9	203	361	31274	13104	0.008201376740804688
p813	spaS75	spaS79	28	1426	16311	32979	0.029792746113989636
p813	spaS75	spaS88	154	1555	16311	37738	0.02962243303996647
p813	spaS75	spaS89	161	1285	16311	38261	0.02411469964531687
p813	spaS75	spaS9	210	283	16311	13104	0.00971440340519017
p813	spaS79	spaS88	126	2439	32979	37738	0.03572160871730279
p813	spaS79	spaS89	133	2349	32979	38261	0.03409734217822357
p813	spaS79	spaS9	238	365	32979	13104	0.007983726322236318
p813	spaS88	spaS89	7	4415	37738	38261	0.06167579347340188
p813	spaS88	spaS9	364	256	37738	13104	0.0050606887281065905
p813	spaS89	spaS9	371	296	38261	13104	0.005796079813585541
p860	spaS163	spaS166	14	1205	16235	17335	0.037231577321180286
p860	spaS163	spaS170	28	1609	16235	14243	0.05573452492292771
p860	spaS163	spaS175	35	1442	16235	15114	0.048216136690406926
p860	spaS163	spaS195	84	1255	16235	19131	0.036791650787136115
p860	spaS163	spaS199	133	1470	16235	24341	0.03759013962051859
p860	spaS163	spaS201	161	1021	16235	25551	0.02504599533913897
p860	spaS163	spaS206	182	1041	16235	31197	0.022439697355090427
p860	spaS163	spaS213	287	874	16235	24523	0.021913549292949554
p860	spaS163	spaS217	399	631	16235	25465	0.015364386763739073
p860	spaS163	spaS220	406	863	16235	25236	0.021251970055161544
p860	spaS166	spaS170	14	976	17335	14243	0.031893340304555255
p860	spaS166	spaS175	21	1448	17335	15114	0.04670817070417083
p860	spaS166	spaS195	70	1107	17335	19131	0.03130744647755875
p860	spaS166	spaS199	119	1513	17335	24341	0.03767148868361427
p860	spaS166	spaS201	147	948	17335	25551	0.02260479755830035
p860	spaS166	spaS206	168	1246	17335	31197	0.026350293955927757
p860	spaS166	spaS213	273	959	17335	24523	0.023448006063717938
p860	spaS166	spaS217	385	702	17335	25465	0.016675376502446673
p860	spaS166	spaS220	392	978	17335	25236	0.02351357199528767
p860	spaS170	spaS175	7	1474	14243	15114	0.052863752107018616
p860	spaS170	spaS195	56	1101	14243	19131	0.03411520466024231
p860	spaS170	spaS199	105	1674	14243	24341	0.045353562720130046
p860	spaS170	spaS201	133	915	14243	25551	0.02353455592993647
p860	spaS170	spaS206	154	950	14243	31197	0.021353113059114408
p860	spaS170	spaS213	259	628	14243	24523	0.0164665163354135
p860	spaS170	spaS217	371	541	14243	25465	0.013812648402992315
p860	spaS170	spaS220	378	645	14243	25236	0.016609156924344646
p860	spaS175	spaS195	49	1526	15114	19131	0.04663956722393716
p860	spaS175	spaS199	98	1647	15114	24341	0.043562209056284384
p860	spaS175	spaS201	126	1174	15114	25551	0.029728292522346864
p860	spaS175	spaS206	147	1383	15114	31197	0.030782585470085472
p860	spaS175	spaS213	252	884	15114	24523	0.022811137202281114
p860	spaS175	spaS217	364	831	15114	25465	0.020906712287410686
p860	spaS175	spaS220	371	886	15114	25236	0.02245084127305899
p860	spaS195	spaS199	49	1351	19131	24341	0.032074262244486125
p860	spaS195	spaS201	77	1185	19131	25551	0.02724325815573488
p860	spaS195	spaS206	98	1120	19131	31197	0.022760526743618923
p860	spaS195	spaS213	203	809	19131	24523	0.018882016571361886
p860	spaS195	spaS217	315	843	19131	25465	0.019267250245697438
p860	spaS195	spaS220	322	986	19131	25236	0.02272884442497868
p860	spaS199	spaS201	28	2472	24341	25551	0.05212990299451708
p860	spaS199	spaS206	49	2346	24341	31197	0.04410437659798466
p860	spaS199	spaS213	154	1671	24341	24523	0.03540779352870129
p860	spaS199	spaS217	266	1098	24341	25465	0.02254249815225425
p860	spaS199	spaS220	273	1438	24341	25236	0.02987182949375766
p860	spaS201	spaS206	21	2932	25551	31197	0.054481938456964474
p860	spaS201	spaS213	126	2144	25551	24523	0.04473190068850407
p860	spaS201	spaS217	238	1241	25551	25465	0.024932194876946256
p860	spaS201	spaS220	245	1530	25551	25236	0.03106157500456788
p860	spaS206	spaS213	105	2081	31197	24523	0.03879639814314212
p860	spaS206	spaS217	217	1504	31197	25465	0.027267123536023785
p860	spaS206	spaS220	224	1991	31197	25236	0.0365710297197017
p860	spaS213	spaS217	112	1588	24523	25465	0.0328099173553719
p860	spaS213	spaS220	119	2318	24523	25236	0.048860690120360026
p860	spaS217	spaS220	7	4033	25465	25236	0.08641895945830119
p894	spaS139	spaS157	42	1533	30834	20702	0.03065816051036938
p894	spaS139	spaS176	98	1723	30834	23478	0.03276350567609196
p894	spaS139	spaS197	168	1455	30834	26197	0.026180365625449835
p894	spaS139	spaS95	119	373	30834	13213	0.00854055044191052
p894	spaS157	spaS176	56	2384	20702	23478	0.057038951095798644
p894	spaS157	spaS197	126	2113	20702	26197	0.04717992229714643
p894	spaS157	spaS95	161	221	20702	13213	0.006559031281533804
p894	spaS176	spaS197	70	2455	23478	26197	0.05199068191444303
p894	spaS176	spaS95	217	137	23478	13213	0.0037478798489905345
p894	spaS197	spaS95	287	112	26197	13213	0.0028500178126113287
p97	spaS25	spaS250	103	1464	17694	17499	0.0434047851996798
p97	spaS25	spaS251	91	1712	17694	24647	0.04213738954933668
p97	spaS25	spaS252	70	1718	17694	22955	0.04412935706763248
p97	spaS25	spaS253	117	1578	17694	20382	0.043235245766891334
p97	spaS25	spaS29	7	2704	17694	22107	0.07288999110440197
p97	spaS25	spaS35	14	2072	17694	20480	0.05739294221926763
p97	spaS25	spaS43	28	1078	17694	11116	0.03887206115678638
p97	spaS250	spaS251	12	2954	17499	24647	0.07537252500510308
p97	spaS250	spaS252	33	2560	17499	22955	0.0675568691613448
p97	spaS250	spaS253	14	4149	17499	20382	0.12299893276414088
p97	spaS250	spaS29	110	1809	17499	22107	0.047860941344551156
p97	spaS250	spaS35	117	1611	17499	20480	0.04429718433787946
p97	spaS250	spaS43	131	723	17499	11116	0.025921411157321095
p97	spaS251	spaS252	21	3185	24647	22955	0.07170677893599298
p97	spaS251	spaS253	26	2980	24647	20382	0.07086969963613879
p97	spaS251	spaS29	98	2053	24647	22107	0.04592738417485068
p97	spaS251	spaS35	105	1716	24647	20480	0.039529151597521364
p97	spaS251	spaS43	119	760	24647	11116	0.021712424649315772
p97	spaS252	spaS253	47	2606	22955	20382	0.06398075176155754
p97	spaS252	spaS29	77	2016	22955	22107	0.046833619848534125
p97	spaS252	spaS35	84	1594	22955	20480	0.03809660380966038
p97	spaS252	spaS43	98	826	22955	11116	0.024845841479921794
p97	spaS253	spaS29	124	2065	20382	22107	0.051083514743716606
p97	spaS253	spaS35	131	1801	20382	20480	0.04610737052302808
p97	spaS253	spaS43	145	764	20382	11116	0.024858462940066377
p97	spaS29	spaS35	7	2535	22107	20480	0.06329271946469589
p97	spaS29	spaS43	21	1142	22107	11116	0.03559739409619401
p97	spaS35	spaS43	14	1246	20480	11116	0.041054365733113676
