amr_gene	aro_call	group	participant	is_coassembly	date
mh_p292___139685	mefH	spaS55	p292	False	2023-01-24
mh_p292___139685	mefH	spaS194	p813	False	2024-07-02
mh_p292___139685	mefH	spaS23	p292	False	2022-11-08
mh_p292___139685	mefH	spaS12	p292	False	2022-10-04
mh_p292___339702	adeF	mh_p292	p292	True	
mh_p292___339702	adeF	spaS169	p813	False	2024-05-07
mh_p292___339702	adeF	mh_p860	p860	True	
mh_p292___339702	adeF	spaS197	p894	False	2024-07-23
mh_p292___339702	adeF	spaS7	p292	False	2022-09-20
mh_p292___339702	adeF	mh_p789	p789	True	
mh_p292___339702	adeF	spaS174	p813	False	2024-05-14
mh_p292___339702	adeF	spaS61	p813	False	2023-02-14
mh_p292___339702	adeF	spaS73	p813	False	2023-04-11
mh_p292___339702	adeF	spaS89	p813	False	2023-09-26
mh_p292___339702	adeF	spaS194	p813	False	2024-07-02
mh_p292___339702	adeF	spaS287	p789	False	2023-11-28
mh_p292___339702	adeF	spaS297	p789	False	2024-04-16
mh_p292___339702	adeF	spaS12	p292	False	2022-10-04
mh_p292___339702	adeF	spaS130	p292	False	2024-01-23
mh_p292___339702	adeF	spaS68	p813	False	2023-03-07
mh_p292___339702	adeF	spaS79	p813	False	2023-05-16
mh_p292___339702	adeF	spaS88	p813	False	2023-09-19
mh_p292___339702	adeF	spaS221	p729	False	2025-05-27
mh_p292___339702	adeF	spaS216	p729	False	2025-05-13
mh_p292___339702	adeF	spaS295	p789	False	2024-03-12
mh_p292___339702	adeF	spaS69	p813	False	2023-03-14
mh_p292___339702	adeF	spaS180	p729	False	2024-05-21
mh_p292___339702	adeF	spaS286	p789	False	2023-10-24
mh_p292___339702	adeF	spaS294	p789	False	2024-02-27
mh_p292___339702	adeF	spaS300	p789	False	2023-10-17
mh_p292___339702	adeF	spaS220	p860	False	2025-05-20
mh_p292___339702	adeF	spaS248	p813	False	2023-06-13
mh_p292___339702	adeF	spaS183	p729	False	2024-05-28
mh_p292___339702	adeF	spaS213	p860	False	2025-01-21
mh_p292___339702	adeF	spaS296	p789	False	2024-03-26
mh_p292___339702	adeF	spaS188	p813	False	2024-06-11
mh_p292___339702	adeF	mh_p894	p894	True	
mh_p292___339702	adeF	mh_p813	p813	True	
mh_p789___281261	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p789___281261	vanT gene in vanG cluster	spaS295	p789	False	2024-03-12
mh_p789___281261	vanT gene in vanG cluster	mh_p789	p789	True	
mh_p789___281261	vanT gene in vanG cluster	spaS294	p789	False	2024-02-27
mh_p789___281261	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p789___281261	vanT gene in vanG cluster	spaS296	p789	False	2024-03-26
mh_p789___281261	vanT gene in vanG cluster	spaS297	p789	False	2024-04-16
mh_p789___281259	vanG	spaS130	p292	False	2024-01-23
mh_p789___281259	vanG	mh_p789	p789	True	
mh_p789___281259	vanG	spaS295	p789	False	2024-03-12
mh_p789___281259	vanG	spaS294	p789	False	2024-02-27
mh_p789___281259	vanG	spaS296	p789	False	2024-03-26
mh_p789___281259	vanG	spaS297	p789	False	2024-04-16
spaS130___197447	vanXY gene in vanG cluster	spaS130	p292	False	2024-01-23
spaS130___197447	vanXY gene in vanG cluster	spaS72	p813	False	2023-04-04
mh_p789___281260	vanXY gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p789___281260	vanXY gene in vanG cluster	spaS295	p789	False	2024-03-12
mh_p789___281260	vanXY gene in vanG cluster	mh_p789	p789	True	
mh_p789___281260	vanXY gene in vanG cluster	spaS294	p789	False	2024-02-27
mh_p789___281260	vanXY gene in vanG cluster	mh_p292	p292	True	
mh_p789___281260	vanXY gene in vanG cluster	spaS296	p789	False	2024-03-26
mh_p789___281260	vanXY gene in vanG cluster	spaS297	p789	False	2024-04-16
mh_p292___280728	vanY gene in vanB cluster	mh_p292	p292	True	
mh_p292___280728	vanY gene in vanB cluster	spaS169	p813	False	2024-05-07
mh_p292___280728	vanY gene in vanB cluster	mh_p860	p860	True	
mh_p292___280728	vanY gene in vanB cluster	mh_p789	p789	True	
mh_p292___280728	vanY gene in vanB cluster	spaS174	p813	False	2024-05-14
mh_p292___280728	vanY gene in vanB cluster	spaS134	p813	False	2024-01-23
mh_p292___280728	vanY gene in vanB cluster	spaS89	p813	False	2023-09-26
mh_p292___280728	vanY gene in vanB cluster	spaS99	p292	False	2023-10-17
mh_p292___280728	vanY gene in vanB cluster	spaS249	p813	False	2023-05-30
mh_p292___280728	vanY gene in vanB cluster	spaS194	p813	False	2024-07-02
mh_p292___280728	vanY gene in vanB cluster	spaS287	p789	False	2023-11-28
mh_p292___280728	vanY gene in vanB cluster	spaS4	p813	False	2023-10-17
mh_p292___280728	vanY gene in vanB cluster	spaS297	p789	False	2024-04-16
mh_p292___280728	vanY gene in vanB cluster	spaS130	p292	False	2024-01-23
mh_p292___280728	vanY gene in vanB cluster	mh_p644	p644	True	
mh_p292___280728	vanY gene in vanB cluster	spaS152	p644	False	2024-03-12
mh_p292___280728	vanY gene in vanB cluster	spaS79	p813	False	2023-05-16
mh_p292___280728	vanY gene in vanB cluster	spaS153	p813	False	2024-03-12
mh_p292___280728	vanY gene in vanB cluster	spaS88	p813	False	2023-09-19
mh_p292___280728	vanY gene in vanB cluster	spaS221	p729	False	2025-05-27
mh_p292___280728	vanY gene in vanB cluster	spaS216	p729	False	2025-05-13
mh_p292___280728	vanY gene in vanB cluster	spaS295	p789	False	2024-03-12
mh_p292___280728	vanY gene in vanB cluster	spaS180	p729	False	2024-05-21
mh_p292___280728	vanY gene in vanB cluster	spaS286	p789	False	2023-10-24
mh_p292___280728	vanY gene in vanB cluster	spaS294	p789	False	2024-02-27
mh_p292___280728	vanY gene in vanB cluster	spaS300	p789	False	2023-10-17
mh_p292___280728	vanY gene in vanB cluster	spaS220	p860	False	2025-05-20
mh_p292___280728	vanY gene in vanB cluster	spaS248	p813	False	2023-06-13
mh_p292___280728	vanY gene in vanB cluster	spaS183	p729	False	2024-05-28
mh_p292___280728	vanY gene in vanB cluster	spaS97	p292	False	2023-10-10
mh_p292___280728	vanY gene in vanB cluster	mh_p813	p813	True	
mh_p292___280728	vanY gene in vanB cluster	spaS173	p644	False	2024-05-14
mh_p292___280728	vanY gene in vanB cluster	spaS113	p813	False	2023-11-28
mh_p292___396879	nimA	spaS138	p729	False	2024-01-30
mh_p292___396879	nimA	spaS164	p601	False	2024-04-23
mh_p292___396879	nimA	spaS135	p408	False	2024-01-30
mh_p292___396879	nimA	mh_p292	p292	True	
mh_p292___396879	nimA	spaS264	p584	False	2024-11-05
mh_p292___396879	nimA	spaS119	p408	False	2023-12-12
mh_p292___396879	nimA	spaS133	p729	False	2024-01-23
mh_p292___396879	nimA	spaS159	p601	False	2024-03-26
mh_p292___396879	nimA	spaS108	p601	False	2023-11-07
mh_p292___396879	nimA	mh_p601	p601	True	
mh_p292___396879	nimA	spaS99	p292	False	2023-10-17
mh_p292___396879	nimA	spaS124	p601	False	2023-12-19
mh_p292___396879	nimA	mh_p408	p408	True	
mh_p292___396879	nimA	spaS144	p601	False	2024-02-27
mh_p292___396879	nimA	spaS130	p292	False	2024-01-23
mh_p292___396879	nimA	spaS140	p601	False	2024-02-20
mh_p292___396879	nimA	spaS266	p584	False	2024-12-03
mh_p292___396879	nimA	spaS49	p292	False	2023-01-10
mh_p292___396879	nimA	spaS178	p601	False	2024-05-21
mh_p292___396879	nimA	spaS6	p601	False	2024-02-06
mh_p292___396879	nimA	spaS168	p601	False	2024-05-07
mh_p292___396879	nimA	spaS122	p729	False	2023-12-12
mh_p292___396879	nimA	spaS97	p292	False	2023-10-10
mh_p292___396879	nimA	spaS161	p601	False	2024-04-09
mh_p292___396879	nimA	mh_p584	p584	True	
mh_p292___274251	qacG	spaS130	p292	False	2024-01-23
mh_p292___274251	qacG	mh_p292	p292	True	
mh_p292___274251	qacG	mh_p894	p894	True	
mh_p292___21750	vanW gene in vanI cluster	spaS130	p292	False	2024-01-23
mh_p292___21750	vanW gene in vanI cluster	spaS20	p292	False	2022-11-01
mh_p292___21750	vanW gene in vanI cluster	mh_p292	p292	True	
mh_p292___21750	vanW gene in vanI cluster	spaS97	p292	False	2023-10-10
mh_p292___21750	vanW gene in vanI cluster	spaS99	p292	False	2023-10-17
spaS130___174124	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
spaS130___174124	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p292___222318	nimG	spaS130	p292	False	2024-01-23
mh_p292___222318	nimG	mh_p292	p292	True	
mh_p470___77992	nimA	mh_p292	p292	True	
mh_p470___77992	nimA	spaS264	p584	False	2024-11-05
mh_p470___77992	nimA	spaS48	p813	False	2023-01-10
mh_p470___77992	nimA	spaS8	p470	False	2022-09-20
mh_p470___77992	nimA	mh_p470	p470	True	
mh_p470___77992	nimA	spaS35	p97	False	2022-11-29
mh_p470___77992	nimA	spaS42	p813	False	2022-12-06
mh_p470___77992	nimA	spaS230	p470	False	2022-08-16
mh_p470___77992	nimA	spaS18	p813	False	2022-10-18
mh_p470___77992	nimA	spaS24	p813	False	2022-11-08
mh_p470___77992	nimA	spaS25	p97	False	2022-11-15
mh_p470___77992	nimA	spaS130	p292	False	2024-01-23
mh_p470___77992	nimA	mh_p97	p97	True	
mh_p470___77992	nimA	spaS252	p97	False	2022-09-06
mh_p470___77992	nimA	spaS143	p470	False	2024-02-27
mh_p470___77992	nimA	spaS34	p813	False	2022-11-22
mh_p470___77992	nimA	spaS234	p470	False	2022-08-23
mh_p470___77992	nimA	spaS54	p813	False	2023-01-17
mh_p470___77992	nimA	mh_p813	p813	True	
mh_p470___77992	nimA	mh_p584	p584	True	
mh_p292___320977	vanY gene in vanM cluster	spaS130	p292	False	2024-01-23
mh_p292___320977	vanY gene in vanM cluster	mh_p789	p789	True	
mh_p292___320977	vanY gene in vanM cluster	spaS286	p789	False	2023-10-24
mh_p292___320977	vanY gene in vanM cluster	mh_p292	p292	True	
mh_p292___320977	vanY gene in vanM cluster	mh_p523	p523	True	
mh_p292___320977	vanY gene in vanM cluster	spaS201	p860	False	2024-09-17
mh_p470___273168	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p470___273168	vanT gene in vanG cluster	spaS264	p584	False	2024-11-05
mh_p470___273168	vanT gene in vanG cluster	spaS48	p813	False	2023-01-10
mh_p470___273168	vanT gene in vanG cluster	spaS8	p470	False	2022-09-20
mh_p470___273168	vanT gene in vanG cluster	mh_p470	p470	True	
mh_p470___273168	vanT gene in vanG cluster	spaS35	p97	False	2022-11-29
mh_p470___273168	vanT gene in vanG cluster	spaS42	p813	False	2022-12-06
mh_p470___273168	vanT gene in vanG cluster	spaS230	p470	False	2022-08-16
mh_p470___273168	vanT gene in vanG cluster	spaS18	p813	False	2022-10-18
mh_p470___273168	vanT gene in vanG cluster	spaS24	p813	False	2022-11-08
mh_p470___273168	vanT gene in vanG cluster	spaS25	p97	False	2022-11-15
mh_p470___273168	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p470___273168	vanT gene in vanG cluster	spaS68	p813	False	2023-03-07
mh_p470___273168	vanT gene in vanG cluster	mh_p97	p97	True	
mh_p470___273168	vanT gene in vanG cluster	spaS252	p97	False	2022-09-06
mh_p470___273168	vanT gene in vanG cluster	spaS29	p97	False	2022-11-22
mh_p470___273168	vanT gene in vanG cluster	spaS143	p470	False	2024-02-27
mh_p470___273168	vanT gene in vanG cluster	spaS34	p813	False	2022-11-22
mh_p470___273168	vanT gene in vanG cluster	spaS234	p470	False	2022-08-23
mh_p470___273168	vanT gene in vanG cluster	spaS54	p813	False	2023-01-17
mh_p470___273168	vanT gene in vanG cluster	mh_p813	p813	True	
mh_p470___273168	vanT gene in vanG cluster	mh_p584	p584	True	
mh_p292___316783	vanW gene in vanI cluster	spaS130	p292	False	2024-01-23
mh_p292___316783	vanW gene in vanI cluster	mh_p292	p292	True	
mh_p292___316783	vanW gene in vanI cluster	spaS206	p860	False	2024-10-08
mh_p292___316783	vanW gene in vanI cluster	spaS201	p860	False	2024-09-17
mh_p292___316783	vanW gene in vanI cluster	mh_p860	p860	True	
mh_p292___33055	vanY gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___33055	vanY gene in vanG cluster	spaS34	p813	False	2022-11-22
mh_p292___33055	vanY gene in vanG cluster	spaS42	p813	False	2022-12-06
mh_p292___33055	vanY gene in vanG cluster	mh_p292	p292	True	
mh_p292___33055	vanY gene in vanG cluster	spaS89	p813	False	2023-09-26
mh_p292___33055	vanY gene in vanG cluster	spaS169	p813	False	2024-05-07
mh_p292___33055	vanY gene in vanG cluster	mh_p813	p813	True	
mh_p292___33055	vanY gene in vanG cluster	spaS88	p813	False	2023-09-19
mh_p292___33055	vanY gene in vanG cluster	spaS194	p813	False	2024-07-02
mh_p292___33055	vanY gene in vanG cluster	spaS27	p813	False	2022-11-15
mh_p292___33055	vanY gene in vanG cluster	spaS113	p813	False	2023-11-28
mh_p789___348931	vanY gene in vanF cluster	spaS130	p292	False	2024-01-23
mh_p789___348931	vanY gene in vanF cluster	mh_p789	p789	True	
mh_p789___348931	vanY gene in vanF cluster	spaS286	p789	False	2023-10-24
mh_p789___348931	vanY gene in vanF cluster	spaS300	p789	False	2023-10-17
mh_p789___348931	vanY gene in vanF cluster	mh_p292	p292	True	
mh_p789___348931	vanY gene in vanF cluster	spaS89	p813	False	2023-09-26
mh_p789___348931	vanY gene in vanF cluster	spaS97	p292	False	2023-10-10
mh_p789___348931	vanY gene in vanF cluster	spaS99	p292	False	2023-10-17
mh_p789___348931	vanY gene in vanF cluster	mh_p813	p813	True	
mh_p789___348931	vanY gene in vanF cluster	spaS88	p813	False	2023-09-19
mh_p789___348931	vanY gene in vanF cluster	spaS287	p789	False	2023-11-28
mh_p292___48591	vanW gene in vanI cluster	spaS130	p292	False	2024-01-23
mh_p292___48591	vanW gene in vanI cluster	spaS99	p292	False	2023-10-17
mh_p292___48591	vanW gene in vanI cluster	mh_p292	p292	True	
mh_p292___48591	vanW gene in vanI cluster	spaS97	p292	False	2023-10-10
mh_p292___133856	vanW gene in vanI cluster	spaS130	p292	False	2024-01-23
mh_p292___133856	vanW gene in vanI cluster	spaS42	p813	False	2022-12-06
mh_p292___133856	vanW gene in vanI cluster	mh_p292	p292	True	
mh_p292___133856	vanW gene in vanI cluster	spaS169	p813	False	2024-05-07
mh_p292___133856	vanW gene in vanI cluster	mh_p813	p813	True	
mh_p292___133856	vanW gene in vanI cluster	spaS88	p813	False	2023-09-19
mh_p292___133856	vanW gene in vanI cluster	spaS194	p813	False	2024-07-02
mh_p292___133856	vanW gene in vanI cluster	spaS27	p813	False	2022-11-15
mh_p292___133856	vanW gene in vanI cluster	spaS113	p813	False	2023-11-28
mh_p110___130307	vanT gene in vanG cluster	spaS5	p523	False	2023-06-13
mh_p110___130307	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p110___130307	vanT gene in vanG cluster	spaS158	p431	False	2024-03-26
mh_p110___130307	vanT gene in vanG cluster	spaS48	p813	False	2023-01-10
mh_p110___130307	vanT gene in vanG cluster	spaS32	p523	False	2022-11-22
mh_p110___130307	vanT gene in vanG cluster	spaS94	p644	False	2023-10-10
mh_p110___130307	vanT gene in vanG cluster	spaS72	p813	False	2023-04-04
mh_p110___130307	vanT gene in vanG cluster	spaS63	p813	False	2023-02-28
mh_p110___130307	vanT gene in vanG cluster	spaS231	p523	False	2022-08-16
mh_p110___130307	vanT gene in vanG cluster	spaS197	p894	False	2024-07-23
mh_p110___130307	vanT gene in vanG cluster	spaS211	p431	False	2025-01-14
mh_p110___130307	vanT gene in vanG cluster	spaS59	p813	False	2023-02-07
mh_p110___130307	vanT gene in vanG cluster	spaS145	p644	False	2024-02-27
mh_p110___130307	vanT gene in vanG cluster	spaS134	p813	False	2024-01-23
mh_p110___130307	vanT gene in vanG cluster	spaS244	p431	False	2023-06-20
mh_p110___130307	vanT gene in vanG cluster	spaS113	p813	False	2023-11-28
mh_p110___130307	vanT gene in vanG cluster	spaS73	p813	False	2023-04-11
mh_p110___130307	vanT gene in vanG cluster	spaS89	p813	False	2023-09-26
mh_p110___130307	vanT gene in vanG cluster	spaS99	p292	False	2023-10-17
mh_p110___130307	vanT gene in vanG cluster	spaS50	p523	False	2023-01-10
mh_p110___130307	vanT gene in vanG cluster	spaS105	p644	False	2023-10-31
mh_p110___130307	vanT gene in vanG cluster	spaS18	p813	False	2022-10-18
mh_p110___130307	vanT gene in vanG cluster	spaS24	p813	False	2022-11-08
mh_p110___130307	vanT gene in vanG cluster	spaS71	p813	False	2023-03-28
mh_p110___130307	vanT gene in vanG cluster	spaS101	p644	False	2023-10-17
mh_p110___130307	vanT gene in vanG cluster	spaS249	p813	False	2023-05-30
mh_p110___130307	vanT gene in vanG cluster	spaS239	p523	False	2022-09-06
mh_p110___130307	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p110___130307	vanT gene in vanG cluster	spaS179	p644	False	2024-05-21
mh_p110___130307	vanT gene in vanG cluster	mh_p644	p644	True	
mh_p110___130307	vanT gene in vanG cluster	spaS68	p813	False	2023-03-07
mh_p110___130307	vanT gene in vanG cluster	spaS152	p644	False	2024-03-12
mh_p110___130307	vanT gene in vanG cluster	spaS79	p813	False	2023-05-16
mh_p110___130307	vanT gene in vanG cluster	spaS210	p431	False	2024-11-05
mh_p110___130307	vanT gene in vanG cluster	mh_p523	p523	True	
mh_p110___130307	vanT gene in vanG cluster	spaS245	p523	False	2023-03-28
mh_p110___130307	vanT gene in vanG cluster	spaS84	p644	False	2023-08-29
mh_p110___130307	vanT gene in vanG cluster	spaS115	p431	False	2023-12-05
mh_p110___130307	vanT gene in vanG cluster	spaS139	p894	False	2024-02-06
mh_p110___130307	vanT gene in vanG cluster	spaS156	p431	False	2024-03-19
mh_p110___130307	vanT gene in vanG cluster	spaS88	p813	False	2023-09-19
mh_p110___130307	vanT gene in vanG cluster	spaS65	p431	False	2023-02-28
mh_p110___130307	vanT gene in vanG cluster	spaS52	p523	False	2023-01-17
mh_p110___130307	vanT gene in vanG cluster	spaS221	p729	False	2025-05-27
mh_p110___130307	vanT gene in vanG cluster	spaS216	p729	False	2025-05-13
mh_p110___130307	vanT gene in vanG cluster	spaS27	p813	False	2022-11-15
mh_p110___130307	vanT gene in vanG cluster	spaS69	p813	False	2023-03-14
mh_p110___130307	vanT gene in vanG cluster	spaS87	p644	False	2023-09-19
mh_p110___130307	vanT gene in vanG cluster	spaS34	p813	False	2022-11-22
mh_p110___130307	vanT gene in vanG cluster	spaS246	p644	False	2023-08-08
mh_p110___130307	vanT gene in vanG cluster	spaS80	p644	False	2023-08-15
mh_p110___130307	vanT gene in vanG cluster	spaS112	p644	False	2023-11-28
mh_p110___130307	vanT gene in vanG cluster	spaS248	p813	False	2023-06-13
mh_p110___130307	vanT gene in vanG cluster	spaS176	p894	False	2024-05-14
mh_p110___130307	vanT gene in vanG cluster	spaS97	p292	False	2023-10-10
mh_p110___130307	vanT gene in vanG cluster	spaS86	p644	False	2023-09-05
mh_p110___130307	vanT gene in vanG cluster	spaS237	p523	False	2022-08-30
mh_p110___130307	vanT gene in vanG cluster	spaS54	p813	False	2023-01-17
mh_p110___130307	vanT gene in vanG cluster	mh_p813	p813	True	
mh_p110___130307	vanT gene in vanG cluster	mh_p894	p894	True	
mh_p110___130307	vanT gene in vanG cluster	spaS157	p894	False	2024-03-19
mh_p110___130307	vanT gene in vanG cluster	spaS173	p644	False	2024-05-14
mh_p110___130307	vanT gene in vanG cluster	spaS186	p431	False	2024-06-11
mh_p110___130307	vanT gene in vanG cluster	spaS242	p431	False	2023-06-13
mh_p110___130307	vanT gene in vanG cluster	spaS67	p523	False	2023-03-07
mh_p110___130307	vanT gene in vanG cluster	spaS182	p644	False	2024-05-28
mh_p292___242112	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___242112	vanT gene in vanG cluster	mh_p789	p789	True	
mh_p292___242112	vanT gene in vanG cluster	spaS286	p789	False	2023-10-24
mh_p292___242112	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p292___242112	vanT gene in vanG cluster	spaS89	p813	False	2023-09-26
mh_p292___242112	vanT gene in vanG cluster	spaS97	p292	False	2023-10-10
mh_p292___242112	vanT gene in vanG cluster	spaS99	p292	False	2023-10-17
mh_p292___242112	vanT gene in vanG cluster	mh_p813	p813	True	
mh_p292___242112	vanT gene in vanG cluster	spaS88	p813	False	2023-09-19
mh_p292___242112	vanT gene in vanG cluster	spaS287	p789	False	2023-11-28
spaS130___36949	vanG	spaS83	p431	False	2023-08-29
spaS130___36949	vanG	spaS100	p431	False	2023-10-17
spaS130___36949	vanG	mh_p292	p292	True	
spaS130___36949	vanG	spaS158	p431	False	2024-03-26
spaS130___36949	vanG	spaS78	p431	False	2023-05-16
spaS130___36949	vanG	spaS169	p813	False	2024-05-07
spaS130___36949	vanG	spaS72	p813	False	2023-04-04
spaS130___36949	vanG	spaS127	p431	False	2024-01-16
spaS130___36949	vanG	spaS81	p431	False	2023-08-22
spaS130___36949	vanG	spaS55	p292	False	2023-01-24
spaS130___36949	vanG	spaS197	p894	False	2024-07-23
spaS130___36949	vanG	spaS211	p431	False	2025-01-14
spaS130___36949	vanG	spaS26	p431	False	2022-11-15
spaS130___36949	vanG	spaS174	p813	False	2024-05-14
spaS130___36949	vanG	spaS134	p813	False	2024-01-23
spaS130___36949	vanG	spaS66	p431	False	2023-03-07
spaS130___36949	vanG	spaS123	p431	False	2023-12-19
spaS130___36949	vanG	spaS244	p431	False	2023-06-20
spaS130___36949	vanG	spaS73	p813	False	2023-04-11
spaS130___36949	vanG	spaS89	p813	False	2023-09-26
spaS130___36949	vanG	spaS75	p813	False	2023-04-18
spaS130___36949	vanG	spaS99	p292	False	2023-10-17
spaS130___36949	vanG	spaS243	p431	False	2023-05-30
spaS130___36949	vanG	spaS298	p341	False	2025-05-27
spaS130___36949	vanG	spaS71	p813	False	2023-03-28
spaS130___36949	vanG	spaS249	p813	False	2023-05-30
spaS130___36949	vanG	spaS194	p813	False	2024-07-02
spaS130___36949	vanG	spaS4	p813	False	2023-10-17
spaS130___36949	vanG	spaS130	p292	False	2024-01-23
spaS130___36949	vanG	spaS272	p341	False	2025-02-11
spaS130___36949	vanG	spaS68	p813	False	2023-03-07
spaS130___36949	vanG	spaS79	p813	False	2023-05-16
spaS130___36949	vanG	spaS49	p292	False	2023-01-10
spaS130___36949	vanG	spaS110	p431	False	2023-11-21
spaS130___36949	vanG	spaS2	p431	False	2023-04-11
spaS130___36949	vanG	spaS96	p431	False	2023-10-10
spaS130___36949	vanG	spaS115	p431	False	2023-12-05
spaS130___36949	vanG	spaS156	p431	False	2024-03-19
spaS130___36949	vanG	spaS88	p813	False	2023-09-19
spaS130___36949	vanG	spaS65	p431	False	2023-02-28
spaS130___36949	vanG	spaS69	p813	False	2023-03-14
spaS130___36949	vanG	spaS273	p341	False	2025-03-11
spaS130___36949	vanG	spaS248	p813	False	2023-06-13
spaS130___36949	vanG	spaS97	p292	False	2023-10-10
spaS130___36949	vanG	spaS188	p813	False	2024-06-11
spaS130___36949	vanG	mh_p894	p894	True	
spaS130___36949	vanG	mh_p341	p341	True	
spaS130___36949	vanG	spaS70	p431	False	2023-03-21
spaS130___36949	vanG	mh_p813	p813	True	
spaS130___36949	vanG	spaS3	p431	False	2023-08-08
spaS130___36949	vanG	spaS77	p431	False	2023-04-25
spaS130___36949	vanG	spaS274	p341	False	2025-03-18
spaS130___36949	vanG	spaS242	p431	False	2023-06-13
spaS130___36949	vanG	spaS113	p813	False	2023-11-28
mh_p292___76037	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p292___76037	vanT gene in vanG cluster	spaS34	p813	False	2022-11-22
mh_p292___76037	vanT gene in vanG cluster	spaS42	p813	False	2022-12-06
mh_p292___76037	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p292___76037	vanT gene in vanG cluster	spaS169	p813	False	2024-05-07
mh_p292___76037	vanT gene in vanG cluster	mh_p813	p813	True	
mh_p292___76037	vanT gene in vanG cluster	spaS88	p813	False	2023-09-19
mh_p292___76037	vanT gene in vanG cluster	spaS194	p813	False	2024-07-02
mh_p292___76037	vanT gene in vanG cluster	spaS113	p813	False	2023-11-28
mh_p292___339557	adeF	mh_p292	p292	True	
mh_p292___339557	adeF	spaS169	p813	False	2024-05-07
mh_p292___339557	adeF	spaS7	p292	False	2022-09-20
mh_p292___339557	adeF	mh_p789	p789	True	
mh_p292___339557	adeF	spaS174	p813	False	2024-05-14
mh_p292___339557	adeF	spaS61	p813	False	2023-02-14
mh_p292___339557	adeF	spaS73	p813	False	2023-04-11
mh_p292___339557	adeF	spaS89	p813	False	2023-09-26
mh_p292___339557	adeF	spaS194	p813	False	2024-07-02
mh_p292___339557	adeF	spaS287	p789	False	2023-11-28
mh_p292___339557	adeF	spaS297	p789	False	2024-04-16
mh_p292___339557	adeF	spaS12	p292	False	2022-10-04
mh_p292___339557	adeF	spaS130	p292	False	2024-01-23
mh_p292___339557	adeF	spaS68	p813	False	2023-03-07
mh_p292___339557	adeF	spaS79	p813	False	2023-05-16
mh_p292___339557	adeF	spaS88	p813	False	2023-09-19
mh_p292___339557	adeF	spaS221	p729	False	2025-05-27
mh_p292___339557	adeF	spaS216	p729	False	2025-05-13
mh_p292___339557	adeF	spaS295	p789	False	2024-03-12
mh_p292___339557	adeF	spaS69	p813	False	2023-03-14
mh_p292___339557	adeF	spaS180	p729	False	2024-05-21
mh_p292___339557	adeF	spaS286	p789	False	2023-10-24
mh_p292___339557	adeF	spaS294	p789	False	2024-02-27
mh_p292___339557	adeF	spaS300	p789	False	2023-10-17
mh_p292___339557	adeF	spaS183	p729	False	2024-05-28
mh_p292___339557	adeF	spaS296	p789	False	2024-03-26
mh_p292___339557	adeF	mh_p813	p813	True	
mh_p292___339557	adeF	spaS113	p813	False	2023-11-28
mh_p523___300828	vanY gene in vanM cluster	spaS5	p523	False	2023-06-13
mh_p523___300828	vanY gene in vanM cluster	mh_p292	p292	True	
mh_p523___300828	vanY gene in vanM cluster	spaS212	p373	False	2025-01-21
mh_p523___300828	vanY gene in vanM cluster	spaS32	p523	False	2022-11-22
mh_p523___300828	vanY gene in vanM cluster	spaS106	p729	False	2023-10-31
mh_p523___300828	vanY gene in vanM cluster	spaS231	p523	False	2022-08-16
mh_p523___300828	vanY gene in vanM cluster	spaS55	p292	False	2023-01-24
mh_p523___300828	vanY gene in vanM cluster	spaS129	p729	False	2024-01-16
mh_p523___300828	vanY gene in vanM cluster	spaS211	p431	False	2025-01-14
mh_p523___300828	vanY gene in vanM cluster	mh_p789	p789	True	
mh_p523___300828	vanY gene in vanM cluster	spaS214	p373	False	2025-02-18
mh_p523___300828	vanY gene in vanM cluster	spaS99	p292	False	2023-10-17
mh_p523___300828	vanY gene in vanM cluster	spaS50	p523	False	2023-01-10
mh_p523___300828	vanY gene in vanM cluster	spaS148	p729	False	2024-03-05
mh_p523___300828	vanY gene in vanM cluster	spaS202	p373	False	2024-09-24
mh_p523___300828	vanY gene in vanM cluster	spaS297	p789	False	2024-04-16
mh_p523___300828	vanY gene in vanM cluster	spaS239	p523	False	2022-09-06
mh_p523___300828	vanY gene in vanM cluster	spaS130	p292	False	2024-01-23
mh_p523___300828	vanY gene in vanM cluster	spaS207	p373	False	2024-10-15
mh_p523___300828	vanY gene in vanM cluster	mh_p523	p523	True	
mh_p523___300828	vanY gene in vanM cluster	spaS49	p292	False	2023-01-10
mh_p523___300828	vanY gene in vanM cluster	spaS245	p523	False	2023-03-28
mh_p523___300828	vanY gene in vanM cluster	spaS205	p373	False	2024-10-01
